Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score
Marketing,Female,34,Consultant,2018-06-23 08:03:05.556036,6,High School,1,6050.0,52,6,21,14,75,18,58,2,1.59
Finance,Female,46,Consultant,2016-06-14 08:03:05.556036,8,Bachelor,4,7700.0,57,21,11,8,25,18,65,2,3.89
Legal,Other,53,Consultant,2017-10-22 08:03:05.556036,6,Bachelor,2,6600.0,59,15,21,10,100,5,42,1,1.93
Marketing,Other,34,Consultant,2016-01-17 08:03:05.556036,8,Bachelor,5,8250.0,58,25,11,7,25,12,4,0,3.33
Finance,Female,33,Consultant,2022-09-30 08:03:05.556036,1,High School,5,8250.0,51,2,4,1,75,15,86,1,2.71
IT,Female,28,Consultant,2021-11-12 08:03:05.556036,2,Master,2,6600.0,50,26,6,8,75,12,83,2,2.63
HR,Male,48,Consultant,2021-05-14 08:03:05.556036,3,Master,3,7150.0,39,7,28,0,75,2,57,0,1.14
Finance,Male,52,Consultant,2023-03-11 08:03:05.556036,1,High School,2,6600.0,38,12,7,13,50,15,10,2,3.55
Engineering,Male,32,Consultant,2017-12-28 08:03:05.556036,6,Bachelor,3,7150.0,34,14,2,2,0,9,80,0,2.96
HR,Male,39,Consultant,2022-08-14 08:03:05.556036,2,High School,4,7700.0,56,34,9,7,100,4,60,0,1.17
Customer Support,Female,27,Consultant,2018-03-22 08:03:05.556036,6,High School,5,8250.0,44,2,7,1,25,2,66,1,4.95
Customer Support,Female,40,Consultant,2024-02-21 08:03:05.556036,0,High School,1,6050.0,51,32,9,10,25,6,45,0,3.04
Legal,Male,51,Consultant,2023-04-11 08:03:05.556036,1,High School,3,7150.0,36,36,2,0,0,19,5,2,1.9
HR,Male,39,Consultant,2017-09-05 08:03:05.556036,7,Bachelor,5,8250.0,37,26,18,9,100,16,12,1,2.13
Marketing,Female,23,Consultant,2021-04-03 08:03:05.556036,3,High School,4,7700.0,43,40,12,5,25,3,37,1,2.83
Marketing,Female,47,Consultant,2024-02-16 08:03:05.556036,0,Bachelor,4,7700.0,60,41,27,0,0,16,93,0,2.64
Engineering,Female,52,Consultant,2020-10-01 08:03:05.556036,3,Bachelor,4,7700.0,55,46,9,4,75,17,40,1,4.05
Operations,Female,37,Consultant,2020-12-22 08:03:05.556036,3,Bachelor,3,7150.0,56,7,12,7,100,5,64,2,4.72
Marketing,Male,56,Consultant,2022-11-05 08:03:05.556036,1,Bachelor,5,8250.0,52,4,28,6,0,8,48,2,2.97
Finance,Male,39,Consultant,2018-03-07 08:03:05.556036,6,Bachelor,2,6600.0,42,19,0,6,50,10,54,1,3.39
Marketing,Male,32,Consultant,2019-09-03 08:03:05.556036,5,Bachelor,4,7700.0,57,8,2,8,75,8,70,2,3.74
Engineering,Female,29,Consultant,2018-08-03 08:03:05.556036,6,High School,4,7700.0,44,23,22,0,0,16,6,1,4.56
IT,Male,37,Consultant,2018-01-03 08:03:05.556036,6,High School,5,8250.0,31,35,0,0,75,3,42,2,4.28
Operations,Female,58,Consultant,2019-07-05 08:03:05.556036,5,High School,1,6050.0,55,37,21,12,0,12,26,2,1.79
HR,Male,59,Consultant,2020-05-16 08:03:05.556036,4,Bachelor,3,7150.0,33,35,15,6,0,8,80,1,2.18
Engineering,Male,41,Consultant,2019-11-25 08:03:05.556036,4,Bachelor,1,6050.0,43,12,14,0,0,19,86,0,3.65
Legal,Female,51,Consultant,2019-12-02 08:03:05.556036,4,High School,1,6050.0,38,21,25,0,100,4,99,1,2.01
Engineering,Male,27,Consultant,2019-05-07 08:03:05.556036,5,Bachelor,2,6600.0,55,9,10,5,100,1,26,1,3.5
Finance,Male,40,Consultant,2022-04-22 08:03:05.556036,2,High School,2,6600.0,47,16,22,10,100,15,19,0,1.89
Operations,Male,35,Consultant,2018-08-13 08:03:05.556036,6,Bachelor,1,6050.0,32,33,5,9,100,17,57,0,3.8
HR,Female,50,Consultant,2016-04-23 08:03:05.556036,8,High School,5,8250.0,38,37,2,0,0,14,15,2,3.04
Finance,Male,36,Consultant,2018-04-22 08:03:05.556036,6,High School,2,6600.0,46,48,3,13,0,10,51,2,2.43
IT,Male,50,Consultant,2015-11-30 08:03:05.556036,8,High School,3,7150.0,44,25,5,2,75,11,30,1,2.31
Engineering,Female,46,Consultant,2016-12-12 08:03:05.556036,7,High School,5,8250.0,48,17,11,1,25,10,44,2,1.4
Sales,Male,24,Consultant,2019-02-23 08:03:05.556036,5,High School,2,6600.0,54,49,9,9,75,19,57,2,1.0
Engineering,Female,49,Consultant,2016-04-10 08:03:05.556036,8,High School,5,8250.0,49,4,4,3,75,1,81,2,4.12
Marketing,Male,59,Consultant,2022-04-25 08:03:05.556036,2,Bachelor,5,8250.0,56,28,14,12,75,18,48,1,2.1
HR,Male,29,Consultant,2020-09-14 08:03:05.556036,3,High School,2,6600.0,48,46,21,0,75,9,47,0,3.96
Engineering,Female,36,Consultant,2015-06-01 08:03:05.556036,9,High School,1,6050.0,45,2,9,12,50,14,15,0,1.4
Engineering,Male,27,Consultant,2022-06-22 08:03:05.556036,2,High School,1,6050.0,51,28,7,3,50,8,90,1,4.35
Finance,Male,54,Consultant,2024-01-31 08:03:05.556036,0,Bachelor,5,8250.0,34,22,12,8,75,2,15,2,1.03
Sales,Male,28,Consultant,2016-09-18 08:03:05.556036,7,Bachelor,2,6600.0,42,19,11,2,25,13,19,1,4.25
Operations,Male,56,Consultant,2015-03-04 08:03:05.556036,9,Bachelor,1,6050.0,48,24,9,2,50,4,50,1,4.2
IT,Female,40,Consultant,2023-12-04 08:03:05.556036,0,Master,2,6600.0,59,29,7,7,25,8,23,0,4.08
Engineering,Female,35,Consultant,2021-07-22 08:03:05.556036,3,High School,1,6050.0,51,26,19,0,0,11,39,0,2.51
Legal,Male,49,Consultant,2020-04-12 08:03:05.556036,4,Master,1,6050.0,52,12,21,1,25,2,17,2,2.9
HR,Male,51,Consultant,2023-09-07 08:03:05.556036,0,Bachelor,5,8250.0,56,39,1,4,75,19,39,0,4.88
Sales,Female,29,Consultant,2024-07-20 08:03:05.556036,0,High School,5,8250.0,44,35,26,4,0,13,88,2,2.44
Customer Support,Male,30,Consultant,2015-03-20 08:03:05.556036,9,High School,4,7700.0,47,2,1,5,75,5,54,2,1.83
Customer Support,Male,43,Consultant,2024-01-07 08:03:05.556036,0,High School,3,7150.0,34,23,3,2,0,9,63,2,4.08
Sales,Female,43,Consultant,2014-10-22 08:03:05.556036,9,High School,1,6050.0,53,22,26,5,50,6,98,0,2.85
Legal,Female,56,Consultant,2016-09-26 08:03:05.556036,7,Bachelor,3,7150.0,40,49,17,6,100,15,98,0,3.09
Legal,Female,50,Consultant,2019-12-15 08:03:05.556036,4,Bachelor,2,6600.0,48,42,23,1,75,4,79,1,1.29
Legal,Female,25,Consultant,2023-07-17 08:03:05.556036,1,PhD,2,6600.0,41,3,10,5,50,10,74,1,2.75
Marketing,Other,60,Consultant,2024-03-06 08:03:05.556036,0,PhD,3,7150.0,51,46,28,12,25,15,21,1,3.16
Engineering,Male,39,Consultant,2015-10-25 08:03:05.556036,8,Master,1,6050.0,33,47,23,7,75,14,16,1,3.43
IT,Male,32,Consultant,2016-05-29 08:03:05.556036,8,Bachelor,1,6050.0,57,49,23,0,50,9,50,0,2.43
Engineering,Male,33,Consultant,2021-08-22 08:03:05.556036,3,Bachelor,1,6050.0,52,19,16,4,25,13,53,0,3.62
Sales,Male,38,Consultant,2023-03-19 08:03:05.556036,1,Bachelor,4,7700.0,36,47,14,14,100,16,55,2,4.77
Engineering,Female,60,Consultant,2019-06-26 08:03:05.556036,5,Bachelor,5,8250.0,40,26,2,11,0,17,53,0,2.19
Sales,Male,44,Consultant,2021-09-29 08:03:05.556036,2,Master,4,7700.0,47,35,8,4,75,10,88,0,2.85
Operations,Male,49,Consultant,2017-04-05 08:03:05.556036,7,Master,4,7700.0,38,19,3,2,0,15,39,1,4.3
Marketing,Female,42,Consultant,2016-01-01 08:03:05.556036,8,High School,1,6050.0,30,29,14,6,50,5,36,1,1.76
IT,Male,29,Consultant,2018-03-14 08:03:05.556036,6,Master,2,6600.0,50,16,12,1,75,6,19,2,3.85
Finance,Female,60,Consultant,2020-06-03 08:03:05.556036,4,Master,3,7150.0,33,24,28,9,0,3,2,2,3.45
Customer Support,Female,37,Consultant,2021-04-07 08:03:05.556036,3,Bachelor,2,6600.0,32,11,11,6,25,17,71,1,1.01
Finance,Female,23,Consultant,2019-05-09 08:03:05.556036,5,Bachelor,2,6600.0,53,4,21,9,100,17,75,2,3.23
Customer Support,Male,27,Consultant,2016-08-09 08:03:05.556036,8,High School,2,6600.0,46,44,3,2,0,8,31,0,3.34
Customer Support,Male,50,Consultant,2023-12-10 08:03:05.556036,0,Bachelor,5,8250.0,34,44,22,3,75,11,19,2,2.19
Finance,Female,43,Consultant,2021-11-16 08:03:05.556036,2,Bachelor,4,7700.0,54,47,22,6,0,12,42,2,2.51
Operations,Male,41,Consultant,2017-07-18 08:03:05.556036,7,Master,3,7150.0,43,4,3,6,100,13,0,1,3.84
Operations,Male,54,Consultant,2017-12-10 08:03:05.556036,6,Bachelor,1,6050.0,50,19,1,5,50,5,3,1,1.27
Engineering,Female,45,Consultant,2024-03-06 08:03:05.556036,0,Master,5,8250.0,39,24,17,4,75,14,54,1,3.79
Engineering,Male,44,Consultant,2019-01-14 08:03:05.556036,5,Bachelor,1,6050.0,57,24,9,13,100,17,16,0,3.49
HR,Female,31,Consultant,2020-08-21 08:03:05.556036,4,High School,3,7150.0,60,32,26,8,0,11,37,0,3.02
Marketing,Female,54,Consultant,2020-04-06 08:03:05.556036,4,Bachelor,1,6050.0,56,6,16,4,75,7,42,2,4.87
Legal,Male,51,Consultant,2019-08-02 08:03:05.556036,5,Bachelor,5,8250.0,51,42,22,4,75,7,40,0,3.79
Sales,Female,24,Consultant,2018-12-26 08:03:05.556036,5,High School,3,7150.0,54,21,2,2,100,14,57,2,4.62
Engineering,Male,25,Consultant,2014-10-18 08:03:05.556036,9,Bachelor,4,7700.0,53,24,7,13,75,11,10,2,3.06
Sales,Female,54,Consultant,2018-04-27 08:03:05.556036,6,Bachelor,1,6050.0,51,40,15,0,100,13,0,1,2.92
Legal,Male,38,Consultant,2020-05-27 08:03:05.556036,4,PhD,4,7700.0,58,44,0,1,0,5,89,1,3.88
Customer Support,Female,46,Consultant,2018-08-23 08:03:05.556036,6,Bachelor,3,7150.0,52,28,26,5,75,10,56,0,2.21
Customer Support,Male,39,Consultant,2022-07-10 08:03:05.556036,2,Master,1,6050.0,35,45,16,10,0,1,5,1,4.82
Engineering,Female,50,Consultant,2023-01-01 08:03:05.556036,1,Master,3,7150.0,33,26,20,8,25,19,64,0,3.84
HR,Female,55,Consultant,2016-06-02 08:03:05.556036,8,Bachelor,1,6050.0,33,15,19,7,100,10,19,2,1.96
IT,Male,47,Consultant,2022-04-09 08:03:05.556036,2,Bachelor,4,7700.0,54,33,13,10,0,5,71,1,3.29
Marketing,Other,29,Consultant,2017-02-04 08:03:05.556036,7,High School,5,8250.0,58,32,27,11,50,15,4,1,3.58
Engineering,Female,54,Consultant,2022-07-30 08:03:05.556036,2,Bachelor,2,6600.0,46,42,12,8,75,1,84,1,1.29
Engineering,Male,24,Consultant,2017-05-18 08:03:05.556036,7,Master,1,6050.0,45,44,29,8,0,18,42,1,3.52
IT,Male,56,Consultant,2020-10-31 08:03:05.556036,3,Bachelor,3,7150.0,34,29,18,2,50,19,38,0,1.29
Legal,Female,55,Consultant,2019-01-29 08:03:05.556036,5,Bachelor,2,6600.0,45,12,19,10,75,18,75,0,2.98
Operations,Female,38,Consultant,2020-01-11 08:03:05.556036,4,Bachelor,3,7150.0,38,24,0,5,0,19,18,0,4.68
HR,Male,41,Consultant,2018-08-30 08:03:05.556036,6,High School,4,7700.0,54,31,14,8,25,14,57,0,1.96
Engineering,Female,44,Consultant,2016-06-13 08:03:05.556036,8,Bachelor,5,8250.0,57,7,9,4,0,11,95,2,3.62
Sales,Female,37,Consultant,2016-11-10 08:03:05.556036,7,Bachelor,3,7150.0,34,5,27,14,100,19,27,0,2.64
Engineering,Male,35,Consultant,2015-09-13 08:03:05.556036,8,Bachelor,5,8250.0,40,21,14,10,100,12,79,2,1.34
Legal,Female,40,Consultant,2023-05-15 08:03:05.556036,1,High School,3,7150.0,49,4,20,3,50,12,15,1,4.1
Operations,Male,22,Consultant,2023-07-22 08:03:05.556036,1,Bachelor,2,6600.0,46,23,8,6,100,2,47,1,2.31
IT,Female,50,Consultant,2020-12-11 08:03:05.556036,3,Bachelor,4,7700.0,45,38,24,14,0,4,76,0,4.92
Marketing,Male,50,Consultant,2021-06-18 08:03:05.556036,3,Master,5,8250.0,60,4,20,9,0,3,38,0,2.85
Sales,Female,58,Consultant,2019-04-22 08:03:05.556036,5,Bachelor,1,6050.0,52,13,29,1,50,16,6,0,1.27
Customer Support,Male,36,Consultant,2019-09-19 08:03:05.556036,4,Bachelor,2,6600.0,46,20,22,6,50,3,18,1,4.04
Marketing,Other,48,Consultant,2015-10-02 08:03:05.556036,8,Master,3,7150.0,32,42,26,11,25,15,30,1,3.59
Finance,Female,52,Consultant,2019-09-19 08:03:05.556036,4,High School,4,7700.0,47,34,12,5,0,1,40,0,4.03
Sales,Male,30,Consultant,2019-11-10 08:03:05.556036,4,High School,2,6600.0,44,46,2,2,0,12,70,0,4.0
Legal,Male,59,Consultant,2015-09-05 08:03:05.556036,9,Bachelor,5,8250.0,54,36,22,8,100,7,84,0,1.48
Engineering,Female,55,Consultant,2020-06-22 08:03:05.556036,4,High School,1,6050.0,39,6,18,1,75,18,14,1,3.42
Customer Support,Female,31,Consultant,2019-12-13 08:03:05.556036,4,Bachelor,2,6600.0,32,26,4,11,0,16,32,1,1.92
HR,Female,26,Consultant,2017-03-01 08:03:05.556036,7,Bachelor,2,6600.0,43,21,17,8,0,6,20,1,3.75
Marketing,Male,49,Consultant,2015-05-27 08:03:05.556036,9,High School,5,8250.0,47,21,17,14,100,9,24,2,1.18
Finance,Female,39,Consultant,2015-05-23 08:03:05.556036,9,High School,2,6600.0,38,39,8,4,50,11,87,2,1.24
Legal,Female,29,Consultant,2023-08-01 08:03:05.556036,1,Bachelor,5,8250.0,44,6,29,7,100,5,21,0,3.48
Legal,Female,22,Consultant,2021-06-22 08:03:05.556036,3,Bachelor,3,7150.0,38,0,8,9,100,16,85,2,4.28
Engineering,Male,52,Consultant,2015-07-30 08:03:05.556036,9,Master,3,7150.0,40,49,17,13,75,13,75,1,2.58
Finance,Male,56,Consultant,2016-02-17 08:03:05.556036,8,PhD,3,7150.0,58,15,23,1,75,11,77,0,2.14
Marketing,Male,40,Consultant,2017-08-16 08:03:05.556036,7,High School,3,7150.0,43,41,13,14,0,12,98,1,3.3
Customer Support,Male,54,Consultant,2016-04-04 08:03:05.556036,8,Bachelor,1,6050.0,37,22,27,6,100,11,6,2,3.65
Customer Support,Female,52,Consultant,2017-04-01 08:03:05.556036,7,Master,5,8250.0,36,15,14,11,50,18,15,2,1.26
Operations,Male,29,Consultant,2023-06-02 08:03:05.556036,1,High School,5,8250.0,33,42,6,13,100,4,8,2,2.46
Marketing,Male,58,Consultant,2020-02-24 08:03:05.556036,4,Bachelor,5,8250.0,58,6,12,7,25,13,34,0,2.54
IT,Male,22,Consultant,2016-08-02 08:03:05.556036,8,Bachelor,1,6050.0,48,7,22,14,75,1,76,0,1.34
Sales,Male,39,Consultant,2021-03-22 08:03:05.556036,3,High School,3,7150.0,48,15,13,5,0,16,17,2,4.09
Marketing,Female,35,Consultant,2018-11-15 08:03:05.556036,5,High School,3,7150.0,59,47,27,2,100,8,58,1,2.6
Customer Support,Male,38,Consultant,2019-06-15 08:03:05.556036,5,Bachelor,5,8250.0,56,9,28,14,75,16,6,1,1.86
Operations,Male,22,Consultant,2023-06-30 08:03:05.556036,1,Bachelor,1,6050.0,49,7,0,5,0,17,53,1,3.02
HR,Female,25,Consultant,2023-01-31 08:03:05.556036,1,Bachelor,4,7700.0,38,46,10,5,75,6,50,2,2.35
Engineering,Female,38,Consultant,2021-07-20 08:03:05.556036,3,High School,5,8250.0,48,39,26,12,0,18,54,2,1.7
Engineering,Male,31,Consultant,2017-08-20 08:03:05.556036,7,Master,4,7700.0,53,41,22,9,25,16,51,0,1.75
Marketing,Male,47,Consultant,2017-09-24 08:03:05.556036,6,High School,5,8250.0,53,30,0,7,50,5,90,2,2.14
Marketing,Male,50,Consultant,2020-03-10 08:03:05.556036,4,Master,4,7700.0,41,17,26,10,100,6,87,1,2.48
Operations,Female,58,Consultant,2018-05-20 08:03:05.556036,6,Bachelor,4,7700.0,34,18,2,13,75,16,62,2,2.58
Customer Support,Other,26,Consultant,2018-10-14 08:03:05.556036,5,Bachelor,2,6600.0,50,32,21,4,50,4,34,2,3.46
HR,Male,29,Consultant,2015-05-08 08:03:05.556036,9,High School,3,7150.0,40,37,27,13,0,18,28,1,1.75
Engineering,Other,24,Consultant,2017-07-04 08:03:05.556036,7,Bachelor,3,7150.0,44,27,9,2,100,4,42,1,2.9
IT,Male,34,Consultant,2019-05-29 08:03:05.556036,5,High School,4,7700.0,47,5,20,10,50,13,6,0,3.82
Engineering,Female,44,Consultant,2018-08-07 08:03:05.556036,6,Bachelor,4,7700.0,54,33,20,14,50,15,11,2,2.02
Sales,Male,48,Consultant,2022-03-08 08:03:05.556036,2,Bachelor,4,7700.0,38,47,13,14,25,19,30,1,2.09
Legal,Male,34,Consultant,2017-09-18 08:03:05.556036,6,High School,5,8250.0,53,25,11,1,0,15,27,0,1.22
IT,Male,39,Consultant,2017-02-16 08:03:05.556036,7,Bachelor,2,6600.0,30,20,15,5,50,15,86,1,2.04
HR,Male,42,Consultant,2015-11-11 08:03:05.556036,8,High School,5,8250.0,56,39,22,9,0,5,6,0,4.53
Sales,Male,54,Consultant,2016-02-15 08:03:05.556036,8,Bachelor,1,6050.0,41,1,2,12,100,8,2,0,1.02
Operations,Male,39,Consultant,2018-03-27 08:03:05.556036,6,High School,1,6050.0,32,48,1,3,0,11,78,2,1.95
Legal,Female,52,Consultant,2020-05-10 08:03:05.556036,4,Bachelor,5,8250.0,36,12,7,11,100,18,39,0,1.78
IT,Female,44,Consultant,2021-08-14 08:03:05.556036,3,Master,5,8250.0,48,7,0,13,0,12,75,2,4.53
Finance,Female,46,Consultant,2019-07-19 08:03:05.556036,5,Bachelor,5,8250.0,30,0,13,10,0,1,75,2,3.01
Engineering,Male,45,Consultant,2021-11-04 08:03:05.556036,2,Bachelor,3,7150.0,34,15,25,0,50,15,29,2,4.06
IT,Female,49,Consultant,2018-09-29 08:03:05.556036,5,Bachelor,1,6050.0,60,47,23,11,0,13,21,0,2.01
Marketing,Female,57,Consultant,2019-11-18 08:03:05.556036,4,Bachelor,5,8250.0,57,4,27,2,0,9,36,0,2.22
Sales,Female,46,Consultant,2022-06-18 08:03:05.556036,2,High School,2,6600.0,43,24,12,9,100,8,48,0,4.01
Marketing,Female,54,Consultant,2017-09-22 08:03:05.556036,6,High School,2,6600.0,59,22,8,7,0,14,14,2,1.8
IT,Female,46,Consultant,2021-05-27 08:03:05.556036,3,Bachelor,5,8250.0,51,4,6,0,50,14,98,0,2.8
Legal,Female,42,Consultant,2024-04-20 08:03:05.556036,0,High School,3,7150.0,37,16,9,11,100,17,70,1,2.95
Finance,Female,23,Consultant,2016-09-14 08:03:05.556036,7,Bachelor,2,6600.0,31,14,7,1,50,5,38,1,3.8
IT,Female,46,Consultant,2018-11-17 08:03:05.556036,5,Bachelor,2,6600.0,55,20,6,2,75,8,94,1,4.74
Legal,Female,36,Consultant,2021-06-13 08:03:05.556036,3,Bachelor,3,7150.0,37,21,4,13,50,12,4,0,3.75
Finance,Male,43,Consultant,2022-05-11 08:03:05.556036,2,PhD,5,8250.0,32,14,16,3,50,5,4,2,3.68
HR,Male,44,Consultant,2018-04-18 08:03:05.556036,6,High School,1,6050.0,51,13,1,6,0,5,71,1,1.15
Marketing,Male,30,Consultant,2022-08-18 08:03:05.556036,2,Bachelor,1,6050.0,60,45,2,12,75,13,79,1,2.25
Engineering,Female,24,Consultant,2017-08-23 08:03:05.556036,7,Master,5,8250.0,52,45,1,7,100,2,2,1,1.24
HR,Female,23,Consultant,2018-08-02 08:03:05.556036,6,Bachelor,5,8250.0,49,15,3,10,0,1,91,1,3.88
Marketing,Male,38,Consultant,2016-07-25 08:03:05.556036,8,Bachelor,4,7700.0,46,25,19,10,25,4,52,0,2.27
Marketing,Female,56,Consultant,2017-12-27 08:03:05.556036,6,Bachelor,4,7700.0,42,33,14,11,0,11,8,2,3.54
HR,Male,46,Consultant,2022-08-10 08:03:05.556036,2,High School,2,6600.0,31,19,26,1,100,16,22,1,2.34
Marketing,Female,54,Consultant,2015-02-12 08:03:05.556036,9,Bachelor,2,6600.0,31,17,14,1,25,7,93,0,4.74
Sales,Male,27,Consultant,2021-12-29 08:03:05.556036,2,Master,5,8250.0,41,9,20,8,25,17,65,1,1.21
Operations,Female,50,Consultant,2015-05-18 08:03:05.556036,9,Bachelor,3,7150.0,33,47,16,2,0,9,9,0,3.59
Finance,Male,57,Consultant,2021-01-27 08:03:05.556036,3,Bachelor,1,6050.0,37,21,3,12,50,19,2,1,2.8
