Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score
Finance,Female,53,Technician,2023-06-29 08:03:05.556036,1,Bachelor,2,4200.0,45,6,23,12,100,9,23,1,2.5
Finance,Female,46,Developer,2022-10-07 08:03:05.556036,1,Master,3,6500.0,49,15,5,9,100,16,84,2,3.45
Finance,Female,27,Engineer,2015-11-01 08:03:05.556036,8,Bachelor,1,6600.0,60,36,13,9,75,19,66,0,2.49
Finance,Female,36,Specialist,2020-10-19 08:03:05.556036,3,High School,1,4950.0,34,5,26,2,100,16,41,1,3.53
Finance,Male,24,Analyst,2018-08-25 08:03:05.556036,6,High School,4,5600.0,39,15,15,10,75,16,87,1,2.74
Finance,Female,46,Consultant,2016-06-14 08:03:05.556036,8,Bachelor,4,7700.0,57,21,11,8,25,18,65,2,3.89
Finance,Female,22,Developer,2020-08-17 08:03:05.556036,4,High School,5,7500.0,52,8,19,2,25,7,42,0,4.75
Finance,Female,33,Consultant,2022-09-30 08:03:05.556036,1,High School,5,8250.0,51,2,4,1,75,15,86,1,2.71
Finance,Male,31,Manager,2024-08-28 08:03:05.556036,0,High School,2,7200.0,55,17,1,7,100,6,20,0,4.73
Finance,Female,29,Manager,2021-04-01 08:03:05.556036,3,Master,5,9000.0,50,39,11,1,25,16,6,1,3.11
Finance,Male,52,Consultant,2023-03-11 08:03:05.556036,1,High School,2,6600.0,38,12,7,13,50,15,10,2,3.55
Finance,Male,28,Manager,2022-04-10 08:03:05.556036,2,High School,2,7200.0,35,12,1,14,75,13,7,2,3.76
Finance,Male,25,Manager,2021-03-19 08:03:05.556036,3,High School,3,7800.0,43,33,11,3,25,2,85,0,1.65
Finance,Male,35,Technician,2017-01-30 08:03:05.556036,7,Bachelor,3,4550.0,58,11,10,3,25,13,67,2,4.01
Finance,Male,35,Developer,2020-10-14 08:03:05.556036,3,High School,4,7000.0,40,33,25,12,0,9,96,1,2.0
Finance,Male,25,Technician,2017-01-18 08:03:05.556036,7,High School,1,3850.0,52,41,3,2,25,16,12,2,1.53
Finance,Female,58,Engineer,2019-03-03 08:03:05.556036,5,High School,2,7200.0,43,23,7,8,25,9,70,2,4.47
Finance,Female,31,Manager,2017-05-15 08:03:05.556036,7,Master,4,8400.0,37,49,8,14,25,11,62,0,3.74
Finance,Female,22,Developer,2022-06-02 08:03:05.556036,2,Bachelor,5,7500.0,49,46,21,4,100,15,41,0,3.48
Finance,Male,39,Consultant,2018-03-07 08:03:05.556036,6,Bachelor,2,6600.0,42,19,0,6,50,10,54,1,3.39
Finance,Female,42,Analyst,2019-08-11 08:03:05.556036,5,Master,4,5600.0,37,1,2,0,50,18,11,2,3.21
Finance,Female,50,Developer,2024-08-29 08:03:05.556036,0,PhD,4,7000.0,31,40,23,10,50,3,69,2,4.31
Finance,Male,40,Consultant,2022-04-22 08:03:05.556036,2,High School,2,6600.0,47,16,22,10,100,15,19,0,1.89
Finance,Female,58,Analyst,2014-09-13 08:03:05.556036,9,High School,1,4400.0,52,24,0,3,0,11,39,2,1.15
Finance,Male,36,Consultant,2018-04-22 08:03:05.556036,6,High School,2,6600.0,46,48,3,13,0,10,51,2,2.43
Finance,Male,39,Developer,2023-01-07 08:03:05.556036,1,Bachelor,5,7500.0,34,12,0,10,0,15,47,2,2.17
Finance,Female,43,Developer,2020-04-03 08:03:05.556036,4,High School,1,5500.0,53,8,16,4,100,10,56,2,2.66
Finance,Female,48,Specialist,2019-10-29 08:03:05.556036,4,High School,1,4950.0,59,15,23,12,0,6,81,1,1.41
Finance,Male,60,Analyst,2018-04-29 08:03:05.556036,6,High School,5,6000.0,42,33,6,12,0,19,19,1,2.9
Finance,Female,29,Developer,2020-08-08 08:03:05.556036,4,Bachelor,1,5500.0,31,13,24,14,100,13,40,2,2.88
Finance,Female,35,Analyst,2021-10-08 08:03:05.556036,2,Bachelor,4,5600.0,40,0,20,5,100,13,92,1,3.97
Finance,Male,54,Specialist,2017-05-13 08:03:05.556036,7,Bachelor,2,5400.0,32,8,27,14,75,7,86,2,2.38
Finance,Male,54,Consultant,2024-01-31 08:03:05.556036,0,Bachelor,5,8250.0,34,22,12,8,75,2,15,2,1.03
Finance,Female,43,Manager,2017-06-28 08:03:05.556036,7,Bachelor,4,8400.0,47,35,4,13,100,18,28,0,4.83
Finance,Female,35,Manager,2019-05-05 08:03:05.556036,5,Bachelor,2,7200.0,60,30,1,1,0,19,24,0,4.25
Finance,Other,47,Analyst,2016-08-30 08:03:05.556036,8,Bachelor,4,5600.0,47,19,8,0,50,6,24,2,2.95
Finance,Female,39,Technician,2016-01-22 08:03:05.556036,8,High School,4,4900.0,60,14,16,10,100,18,19,2,3.26
Finance,Male,35,Analyst,2020-11-22 08:03:05.556036,3,High School,1,4400.0,41,2,15,3,100,16,94,2,2.69
Finance,Male,45,Technician,2023-02-15 08:03:05.556036,1,PhD,1,3850.0,31,12,16,4,0,11,99,1,3.37
Finance,Female,53,Analyst,2024-05-27 08:03:05.556036,0,Bachelor,5,6000.0,42,0,26,3,100,14,83,2,4.64
Finance,Male,52,Manager,2016-08-07 08:03:05.556036,8,Bachelor,3,7800.0,35,28,27,6,50,17,67,2,4.06
Finance,Male,54,Engineer,2017-11-03 08:03:05.556036,6,High School,2,7200.0,34,28,2,6,0,10,6,2,3.9
Finance,Male,41,Manager,2021-05-09 08:03:05.556036,3,High School,3,7800.0,47,35,6,9,25,10,69,1,2.88
Finance,Female,40,Specialist,2022-12-19 08:03:05.556036,1,Master,4,6300.0,40,25,17,10,75,11,73,1,3.71
Finance,Female,46,Manager,2021-01-22 08:03:05.556036,3,High School,4,8400.0,56,35,0,10,50,14,96,1,2.1
Finance,Female,57,Manager,2019-04-14 08:03:05.556036,5,Bachelor,3,7800.0,34,28,6,1,25,15,74,0,1.84
Finance,Male,46,Engineer,2019-08-09 08:03:05.556036,5,High School,1,6600.0,48,1,17,3,25,17,51,1,2.87
Finance,Female,60,Consultant,2020-06-03 08:03:05.556036,4,Master,3,7150.0,33,24,28,9,0,3,2,2,3.45
Finance,Male,53,Manager,2018-09-14 08:03:05.556036,5,High School,2,7200.0,38,23,15,2,25,6,86,2,3.05
Finance,Female,23,Consultant,2019-05-09 08:03:05.556036,5,Bachelor,2,6600.0,53,4,21,9,100,17,75,2,3.23
Finance,Female,44,Engineer,2023-03-19 08:03:05.556036,1,Master,3,7800.0,37,43,14,0,25,8,2,1,3.74
Finance,Female,43,Consultant,2021-11-16 08:03:05.556036,2,Bachelor,4,7700.0,54,47,22,6,0,12,42,2,2.51
Finance,Male,49,Technician,2016-05-22 08:03:05.556036,8,High School,2,4200.0,36,25,15,0,100,13,27,2,1.28
Finance,Female,22,Specialist,2021-12-31 08:03:05.556036,2,Bachelor,1,4950.0,46,35,24,4,0,18,56,2,3.94
Finance,Female,35,Engineer,2024-06-18 08:03:05.556036,0,Bachelor,2,7200.0,52,29,3,8,0,13,87,2,1.05
Finance,Male,55,Engineer,2017-03-20 08:03:05.556036,7,Bachelor,3,7800.0,40,2,4,14,100,18,95,1,1.34
Finance,Male,22,Engineer,2016-08-07 08:03:05.556036,8,High School,5,9000.0,52,32,16,3,50,11,27,0,4.2
Finance,Male,38,Technician,2019-06-25 08:03:05.556036,5,Bachelor,3,4550.0,56,36,7,14,100,19,42,2,4.27
Finance,Male,30,Specialist,2017-09-08 08:03:05.556036,6,Bachelor,4,6300.0,45,22,25,2,50,18,89,0,2.85
Finance,Female,47,Analyst,2016-02-20 08:03:05.556036,8,Bachelor,5,6000.0,30,24,8,12,0,6,88,1,1.32
Finance,Female,59,Analyst,2016-02-29 08:03:05.556036,8,Bachelor,1,4400.0,47,3,5,5,75,6,18,0,4.12
Finance,Male,26,Specialist,2022-12-03 08:03:05.556036,1,Master,3,5850.0,33,16,5,1,50,19,32,1,3.02
Finance,Female,22,Specialist,2022-09-16 08:03:05.556036,1,Master,1,4950.0,60,10,18,6,75,10,16,2,2.77
Finance,Female,52,Specialist,2016-09-11 08:03:05.556036,7,Bachelor,1,4950.0,59,47,29,4,0,18,44,2,3.6
Finance,Female,23,Manager,2022-08-19 08:03:05.556036,2,Bachelor,4,8400.0,39,27,1,5,25,3,15,1,1.03
Finance,Female,36,Analyst,2023-04-16 08:03:05.556036,1,Bachelor,4,5600.0,32,36,21,0,100,9,77,1,3.05
Finance,Female,43,Manager,2015-06-08 08:03:05.556036,9,Bachelor,3,7800.0,31,29,20,14,100,7,13,1,2.89
Finance,Male,34,Technician,2015-07-07 08:03:05.556036,9,Bachelor,4,4900.0,43,10,21,11,75,1,4,0,1.93
Finance,Female,24,Manager,2018-03-09 08:03:05.556036,6,Bachelor,3,7800.0,43,40,16,4,25,4,29,2,1.17
Finance,Male,54,Engineer,2017-03-17 08:03:05.556036,7,Bachelor,3,7800.0,33,2,11,5,25,17,62,1,2.81
Finance,Female,57,Developer,2014-09-14 08:03:05.556036,9,Bachelor,3,6500.0,60,38,1,2,25,7,49,2,4.78
Finance,Male,38,Specialist,2015-09-06 08:03:05.556036,9,Bachelor,2,5400.0,44,5,1,3,50,3,98,1,1.0
Finance,Female,57,Technician,2020-06-25 08:03:05.556036,4,Bachelor,5,5250.0,37,14,22,8,100,8,61,0,1.06
Finance,Female,60,Engineer,2021-04-20 08:03:05.556036,3,PhD,2,7200.0,48,14,8,9,75,10,93,0,3.5
Finance,Female,34,Engineer,2021-06-30 08:03:05.556036,3,High School,4,8400.0,42,17,1,11,75,4,29,0,3.02
Finance,Male,39,Manager,2024-08-15 08:03:05.556036,0,Bachelor,4,8400.0,32,4,22,1,25,9,26,0,2.37
Finance,Male,33,Engineer,2015-06-13 08:03:05.556036,9,Bachelor,2,7200.0,37,27,22,5,0,15,26,0,1.2
Finance,Male,26,Manager,2023-11-24 08:03:05.556036,0,High School,2,7200.0,52,15,5,11,0,5,47,2,4.81
Finance,Female,54,Analyst,2022-04-15 08:03:05.556036,2,Bachelor,2,4800.0,57,39,23,4,50,4,23,0,3.85
Finance,Male,37,Analyst,2020-12-11 08:03:05.556036,3,Bachelor,2,4800.0,43,0,14,13,50,9,62,2,4.1
Finance,Female,31,Specialist,2022-05-10 08:03:05.556036,2,Bachelor,3,5850.0,45,20,16,3,25,2,22,0,2.0
Finance,Male,39,Engineer,2018-08-11 08:03:05.556036,6,High School,2,7200.0,51,28,25,4,0,18,15,2,3.21
Finance,Female,52,Consultant,2019-09-19 08:03:05.556036,4,High School,4,7700.0,47,34,12,5,0,1,40,0,4.03
Finance,Male,59,Technician,2024-04-11 08:03:05.556036,0,High School,5,5250.0,60,42,14,4,100,3,20,1,4.62
Finance,Male,56,Manager,2022-04-13 08:03:05.556036,2,Bachelor,2,7200.0,38,28,24,1,100,6,46,1,1.14
Finance,Female,49,Developer,2017-10-07 08:03:05.556036,6,Bachelor,4,7000.0,48,40,19,9,75,1,97,0,3.51
Finance,Female,39,Consultant,2015-05-23 08:03:05.556036,9,High School,2,6600.0,38,39,8,4,50,11,87,2,1.24
Finance,Female,55,Developer,2020-06-01 08:03:05.556036,4,High School,5,7500.0,53,45,16,14,0,4,55,1,4.5
Finance,Other,43,Engineer,2023-12-19 08:03:05.556036,0,Bachelor,5,9000.0,40,13,5,7,0,7,24,1,1.3
Finance,Female,35,Technician,2015-09-19 08:03:05.556036,8,High School,2,4200.0,43,32,22,6,50,19,90,1,1.3
Finance,Male,25,Developer,2018-09-21 08:03:05.556036,5,High School,1,5500.0,33,10,20,0,0,18,71,2,1.36
Finance,Female,58,Manager,2016-08-30 08:03:05.556036,8,Bachelor,5,9000.0,42,36,15,10,75,3,27,1,2.21
Finance,Male,56,Consultant,2016-02-17 08:03:05.556036,8,PhD,3,7150.0,58,15,23,1,75,11,77,0,2.14
Finance,Female,50,Developer,2022-08-28 08:03:05.556036,2,Bachelor,5,7500.0,46,19,10,5,50,7,70,1,3.38
Finance,Female,58,Technician,2015-07-01 08:03:05.556036,9,Bachelor,5,5250.0,48,42,22,3,50,14,14,1,3.31
Finance,Male,59,Developer,2023-12-23 08:03:05.556036,0,Bachelor,3,6500.0,58,28,4,7,0,6,6,0,3.72
Finance,Male,36,Developer,2016-10-05 08:03:05.556036,7,Bachelor,4,7000.0,52,25,7,10,75,10,19,0,2.23
Finance,Male,26,Technician,2023-06-01 08:03:05.556036,1,Bachelor,2,4200.0,36,6,11,9,75,6,66,2,3.95
Finance,Male,57,Technician,2016-02-27 08:03:05.556036,8,Bachelor,4,4900.0,51,49,16,4,0,15,20,2,4.37
Finance,Other,59,Technician,2024-02-22 08:03:05.556036,0,High School,5,5250.0,56,12,10,6,100,4,37,2,3.57
Finance,Female,24,Manager,2016-01-11 08:03:05.556036,8,Master,2,7200.0,54,24,11,0,50,12,26,1,3.32
Finance,Male,28,Developer,2019-08-15 08:03:05.556036,5,Bachelor,3,6500.0,52,40,14,7,0,19,66,2,3.24
Finance,Female,51,Developer,2015-12-26 08:03:05.556036,8,High School,2,6000.0,44,9,27,9,75,7,45,1,3.38
Finance,Male,37,Manager,2017-06-12 08:03:05.556036,7,Master,5,9000.0,40,46,2,6,50,11,92,2,1.37
Finance,Male,43,Analyst,2023-09-06 08:03:05.556036,0,High School,2,4800.0,33,36,18,8,75,19,65,2,4.74
Finance,Female,23,Manager,2023-05-30 08:03:05.556036,1,Bachelor,4,8400.0,40,33,21,7,0,9,19,1,3.16
Finance,Female,59,Specialist,2020-10-10 08:03:05.556036,3,PhD,4,6300.0,43,37,6,9,75,9,66,0,3.98
Finance,Female,27,Specialist,2021-08-05 08:03:05.556036,3,Bachelor,5,6750.0,36,21,19,12,75,14,54,0,1.54
Finance,Male,58,Developer,2021-05-12 08:03:05.556036,3,Bachelor,2,6000.0,55,12,21,10,75,16,38,1,2.07
Finance,Male,45,Engineer,2015-06-06 08:03:05.556036,9,Bachelor,1,6600.0,39,29,29,14,0,9,49,1,3.18
Finance,Male,46,Specialist,2019-02-07 08:03:05.556036,5,High School,4,6300.0,49,30,5,14,50,3,1,0,3.8
Finance,Female,46,Consultant,2019-07-19 08:03:05.556036,5,Bachelor,5,8250.0,30,0,13,10,0,1,75,2,3.01
Finance,Male,28,Analyst,2017-04-04 08:03:05.556036,7,High School,4,5600.0,52,6,18,2,50,12,19,2,1.73
Finance,Male,22,Specialist,2020-01-13 08:03:05.556036,4,Bachelor,2,5400.0,51,3,16,0,25,4,4,0,1.92
Finance,Male,47,Specialist,2016-09-23 08:03:05.556036,7,Bachelor,3,5850.0,30,2,20,0,50,18,29,2,4.81
Finance,Male,26,Analyst,2022-01-24 08:03:05.556036,2,Bachelor,2,4800.0,57,10,8,3,100,4,42,0,1.59
Finance,Other,26,Manager,2020-11-01 08:03:05.556036,3,Master,2,7200.0,36,0,15,7,100,11,91,2,3.58
Finance,Female,23,Consultant,2016-09-14 08:03:05.556036,7,Bachelor,2,6600.0,31,14,7,1,50,5,38,1,3.8
Finance,Female,41,Manager,2022-01-31 08:03:05.556036,2,PhD,3,7800.0,45,42,8,13,0,2,96,0,3.44
Finance,Male,43,Consultant,2022-05-11 08:03:05.556036,2,PhD,5,8250.0,32,14,16,3,50,5,4,2,3.68
Finance,Female,52,Manager,2015-01-13 08:03:05.556036,9,Bachelor,1,6600.0,40,44,6,4,0,11,45,0,4.87
Finance,Female,54,Developer,2021-03-24 08:03:05.556036,3,Bachelor,1,5500.0,48,36,15,12,50,9,95,0,4.89
Finance,Male,39,Analyst,2019-06-09 08:03:05.556036,5,Master,2,4800.0,50,13,11,2,0,12,66,2,4.26
Finance,Female,44,Specialist,2016-11-09 08:03:05.556036,7,Bachelor,1,4950.0,45,39,17,14,75,1,55,1,3.32
Finance,Male,42,Manager,2020-07-29 08:03:05.556036,4,Master,1,6600.0,39,29,13,0,25,11,56,1,4.24
Finance,Male,26,Technician,2023-04-26 08:03:05.556036,1,High School,4,4900.0,51,37,28,12,50,3,91,2,1.19
Finance,Male,35,Developer,2024-01-14 08:03:05.556036,0,Bachelor,1,5500.0,40,31,8,8,50,14,58,1,3.73
Finance,Male,57,Consultant,2021-01-27 08:03:05.556036,3,Bachelor,1,6050.0,37,21,3,12,50,19,2,1,2.8
Finance,Male,52,Technician,2020-09-15 08:03:05.556036,3,Bachelor,1,3850.0,49,49,21,13,25,4,23,1,3.0
Finance,Female,22,Manager,2017-08-04 08:03:05.556036,7,Bachelor,2,7200.0,55,32,18,2,100,8,0,2,3.66
Finance,Male,22,Engineer,2015-04-22 08:03:05.556036,9,Bachelor,4,8400.0,45,37,21,4,100,6,16,2,4.49
Finance,Female,31,Developer,2023-09-15 08:03:05.556036,0,PhD,2,6000.0,31,13,23,0,25,4,0,1,4.87
Finance,Female,51,Specialist,2018-06-29 08:03:05.556036,6,Bachelor,4,6300.0,56,10,20,9,25,9,57,0,2.37
Finance,Male,39,Analyst,2024-05-03 08:03:05.556036,0,High School,2,4800.0,45,11,28,0,75,1,32,1,3.14
Finance,Male,37,Technician,2022-06-09 08:03:05.556036,2,Bachelor,1,3850.0,49,35,9,3,75,2,21,2,4.83
Finance,Male,58,Developer,2020-05-12 08:03:05.556036,4,Bachelor,1,5500.0,34,40,2,3,25,19,39,2,1.65
Finance,Male,31,Developer,2024-08-17 08:03:05.556036,0,High School,1,5500.0,43,46,26,9,75,18,39,0,3.51
Finance,Male,57,Developer,2022-06-14 08:03:05.556036,2,High School,2,6000.0,31,49,20,9,75,5,55,2,4.74
Finance,Male,36,Manager,2018-11-10 08:03:05.556036,5,Bachelor,4,8400.0,33,23,10,10,25,9,69,0,1.15
Finance,Male,36,Developer,2024-08-10 08:03:05.556036,0,High School,5,7500.0,48,8,11,2,50,17,83,1,4.26
Finance,Female,26,Consultant,2015-08-07 08:03:05.556036,9,High School,2,6600.0,57,26,15,2,0,11,45,0,3.42
Finance,Female,40,Specialist,2015-01-23 08:03:05.556036,9,Master,2,5400.0,48,11,1,6,0,16,47,0,2.87
Finance,Male,38,Engineer,2023-05-23 08:03:05.556036,1,Bachelor,4,8400.0,51,26,8,9,100,18,80,0,2.9
Finance,Female,37,Engineer,2024-02-10 08:03:05.556036,0,Bachelor,5,9000.0,50,13,0,7,100,13,31,0,4.65
Finance,Male,53,Manager,2024-07-27 08:03:05.556036,0,Bachelor,1,6600.0,37,6,9,12,100,12,88,2,4.8
Finance,Male,48,Analyst,2015-04-26 08:03:05.556036,9,Bachelor,4,5600.0,39,7,0,11,50,10,86,2,4.59
Finance,Female,50,Developer,2015-11-02 08:03:05.556036,8,Bachelor,1,5500.0,52,15,27,10,0,19,13,2,3.33
Finance,Male,30,Technician,2022-01-29 08:03:05.556036,2,Bachelor,3,4550.0,35,31,0,8,25,12,43,0,1.06
Finance,Female,49,Analyst,2019-10-06 08:03:05.556036,4,High School,2,4800.0,52,49,24,6,0,3,62,1,4.06
Finance,Male,51,Analyst,2016-09-07 08:03:05.556036,7,High School,2,4800.0,44,34,1,2,75,19,19,1,3.36
Finance,Male,58,Engineer,2015-04-06 08:03:05.556036,9,Bachelor,4,8400.0,41,19,5,6,100,5,72,2,2.81
Finance,Female,37,Manager,2019-02-13 08:03:05.556036,5,PhD,5,9000.0,41,22,0,14,100,12,36,2,1.78
Finance,Female,49,Technician,2023-07-23 08:03:05.556036,1,Bachelor,4,4900.0,42,25,18,12,75,18,36,0,3.79
Finance,Male,26,Developer,2022-10-16 08:03:05.556036,1,High School,4,7000.0,33,6,21,6,0,7,9,2,1.92
Finance,Male,45,Developer,2022-03-27 08:03:05.556036,2,Master,1,5500.0,43,38,24,6,75,9,32,0,4.43
Finance,Female,31,Analyst,2016-09-12 08:03:05.556036,7,Bachelor,4,5600.0,56,0,10,5,25,3,9,1,3.62
Finance,Female,46,Manager,2020-09-15 08:03:05.556036,3,Master,5,9000.0,44,26,21,0,0,17,81,0,2.41
Finance,Female,27,Engineer,2024-05-01 08:03:05.556036,0,Bachelor,1,6600.0,31,17,5,6,100,1,65,0,1.12
Finance,Male,45,Manager,2016-02-08 08:03:05.556036,8,PhD,5,9000.0,56,30,12,6,25,9,87,0,2.19
Finance,Female,48,Developer,2024-02-22 08:03:05.556036,0,Master,4,7000.0,41,47,6,11,50,7,0,0,2.14
Finance,Male,52,Engineer,2016-02-18 08:03:05.556036,8,Bachelor,3,7800.0,48,32,0,4,75,5,52,0,1.47
Finance,Other,49,Specialist,2023-02-23 08:03:05.556036,1,Bachelor,1,4950.0,34,27,25,14,50,16,76,2,2.74
Finance,Male,40,Engineer,2022-09-21 08:03:05.556036,1,Bachelor,2,7200.0,36,49,21,12,25,2,2,2,2.71
Finance,Female,44,Consultant,2020-11-14 08:03:05.556036,3,High School,1,6050.0,54,25,4,9,25,11,87,2,2.86
Finance,Female,38,Technician,2022-09-08 08:03:05.556036,1,High School,3,4550.0,46,5,13,3,25,19,74,2,2.91
Finance,Female,52,Developer,2022-05-22 08:03:05.556036,2,PhD,3,6500.0,33,46,6,0,75,19,65,1,1.94
Finance,Male,22,Developer,2021-12-16 08:03:05.556036,2,High School,2,6000.0,57,0,20,0,75,11,64,0,3.43
Finance,Male,45,Developer,2023-11-13 08:03:05.556036,0,Bachelor,5,7500.0,52,15,5,8,25,15,60,1,4.64
Finance,Female,25,Technician,2023-11-24 08:03:05.556036,0,High School,1,3850.0,57,31,2,0,0,8,30,1,3.02
Finance,Female,42,Technician,2017-10-15 08:03:05.556036,6,Bachelor,5,5250.0,52,44,18,14,100,7,41,0,4.27
Finance,Male,50,Manager,2020-09-12 08:03:05.556036,3,Master,2,7200.0,52,37,13,13,100,5,98,1,1.35
Finance,Female,46,Technician,2019-11-24 08:03:05.556036,4,Bachelor,4,4900.0,55,27,2,13,75,10,27,0,3.27
Finance,Female,39,Analyst,2023-09-27 08:03:05.556036,0,Bachelor,3,5200.0,55,21,23,8,50,19,84,2,1.92
Finance,Female,44,Manager,2023-07-19 08:03:05.556036,1,Bachelor,2,7200.0,58,25,6,4,25,5,69,0,1.45
Finance,Female,43,Technician,2016-10-30 08:03:05.556036,7,Bachelor,1,3850.0,50,9,4,7,50,13,40,1,3.62
Finance,Other,27,Consultant,2023-02-15 08:03:05.556036,1,Master,5,8250.0,38,27,14,11,75,12,86,1,2.38
Finance,Other,22,Specialist,2022-05-14 08:03:05.556036,2,Bachelor,1,4950.0,43,44,25,4,100,11,97,0,1.9
Finance,Male,44,Manager,2015-12-10 08:03:05.556036,8,Master,3,7800.0,51,24,2,9,100,19,64,0,4.61
Finance,Male,23,Developer,2018-03-19 08:03:05.556036,6,Bachelor,2,6000.0,30,16,2,7,25,19,89,2,4.8
Finance,Female,55,Specialist,2015-08-04 08:03:05.556036,9,High School,1,4950.0,60,14,20,12,100,10,87,0,2.99
Finance,Female,28,Manager,2019-09-02 08:03:05.556036,5,High School,5,9000.0,51,47,9,0,75,4,23,0,3.63
Finance,Male,47,Engineer,2019-12-08 08:03:05.556036,4,Bachelor,3,7800.0,30,23,6,8,0,10,35,2,4.33
Finance,Male,53,Manager,2022-05-30 08:03:05.556036,2,Master,4,8400.0,31,8,23,11,0,9,80,0,1.12
Finance,Other,42,Specialist,2017-12-22 08:03:05.556036,6,Master,2,5400.0,49,32,7,12,50,13,35,0,4.35
Finance,Male,30,Specialist,2015-06-23 08:03:05.556036,9,Bachelor,4,6300.0,47,18,23,6,0,16,92,2,4.03
Finance,Male,49,Developer,2017-11-24 08:03:05.556036,6,Bachelor,4,7000.0,45,28,4,0,50,10,86,1,4.43
Finance,Female,22,Technician,2018-05-09 08:03:05.556036,6,High School,3,4550.0,51,7,19,14,75,13,36,2,1.53
Finance,Male,23,Consultant,2016-05-28 08:03:05.556036,8,Master,1,6050.0,41,39,24,12,75,10,11,1,3.31
Finance,Female,22,Specialist,2014-09-30 08:03:05.556036,9,Master,5,6750.0,49,25,0,11,75,9,10,1,4.06
Finance,Female,37,Consultant,2022-07-03 08:03:05.556036,2,PhD,3,7150.0,30,11,4,12,50,18,77,2,2.34
