Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score
IT,Male,32,Consultant,2016-05-29 08:03:05.556036,8,Bachelor,1,6050.0,57,49,23,0,50,9,50,0,2.43
IT,Male,26,Developer,2023-03-16 08:03:05.556036,1,Bachelor,4,7000.0,48,27,16,8,75,16,0,0,4.37
IT,Male,29,Consultant,2018-03-14 08:03:05.556036,6,Master,2,6600.0,50,16,12,1,75,6,19,2,3.85
IT,Female,32,Specialist,2020-05-19 08:03:05.556036,4,Bachelor,3,5850.0,50,27,17,10,100,1,65,1,4.39
IT,Female,51,Analyst,2017-01-31 08:03:05.556036,7,Master,4,5600.0,31,40,5,3,25,10,89,1,2.63
IT,Female,45,Manager,2019-12-25 08:03:05.556036,4,High School,1,6600.0,43,34,29,4,50,9,43,0,1.01
IT,Male,60,Engineer,2023-09-21 08:03:05.556036,0,Bachelor,1,6600.0,53,3,24,1,50,8,59,1,1.12
IT,Female,33,Specialist,2016-02-21 08:03:05.556036,8,Master,5,6750.0,56,1,7,11,100,12,42,2,2.07
IT,Female,30,Developer,2015-10-29 08:03:05.556036,8,Bachelor,4,7000.0,33,13,5,1,25,17,84,1,4.55
IT,Female,58,Specialist,2020-07-15 08:03:05.556036,4,Bachelor,3,5850.0,30,12,21,7,0,10,68,2,2.74
IT,Female,44,Technician,2017-02-15 08:03:05.556036,7,PhD,4,4900.0,51,28,20,11,75,9,98,0,1.93
IT,Male,35,Specialist,2019-07-30 08:03:05.556036,5,Bachelor,4,6300.0,41,49,0,11,50,1,24,0,3.98
IT,Female,51,Engineer,2017-03-28 08:03:05.556036,7,Bachelor,1,6600.0,32,31,27,0,0,12,9,0,2.31
IT,Male,45,Developer,2021-05-06 08:03:05.556036,3,Bachelor,1,5500.0,38,22,21,3,100,7,56,0,4.13
IT,Male,47,Consultant,2022-04-09 08:03:05.556036,2,Bachelor,4,7700.0,54,33,13,10,0,5,71,1,3.29
IT,Male,40,Engineer,2016-10-18 08:03:05.556036,7,PhD,1,6600.0,39,17,14,8,50,16,21,1,3.07
IT,Male,49,Specialist,2018-07-08 08:03:05.556036,6,Master,5,6750.0,44,19,26,10,100,4,71,0,2.16
IT,Female,35,Manager,2023-09-13 08:03:05.556036,0,Master,4,8400.0,58,4,9,7,25,1,74,1,1.45
IT,Male,56,Consultant,2020-10-31 08:03:05.556036,3,Bachelor,3,7150.0,34,29,18,2,50,19,38,0,1.29
IT,Female,43,Specialist,2014-12-06 08:03:05.556036,9,Bachelor,1,4950.0,45,7,2,5,50,4,42,1,4.78
IT,Male,23,Manager,2017-05-21 08:03:05.556036,7,Bachelor,3,7800.0,39,38,8,4,50,6,99,0,4.49
IT,Female,53,Technician,2022-08-18 08:03:05.556036,2,Bachelor,4,4900.0,55,29,26,9,25,18,12,2,3.02
IT,Male,52,Specialist,2018-12-14 08:03:05.556036,5,High School,5,6750.0,40,7,20,1,0,18,59,0,1.67
IT,Male,57,Engineer,2015-05-20 08:03:05.556036,9,Bachelor,3,7800.0,39,31,4,11,50,3,62,1,4.51
IT,Female,56,Developer,2020-07-31 08:03:05.556036,4,Master,1,5500.0,30,41,7,13,50,3,18,2,4.18
IT,Male,46,Manager,2022-01-11 08:03:05.556036,2,Bachelor,2,7200.0,38,48,12,0,50,9,57,2,2.58
IT,Male,22,Engineer,2021-06-01 08:03:05.556036,3,High School,4,8400.0,37,27,20,3,25,2,2,0,2.94
IT,Female,54,Analyst,2023-04-22 08:03:05.556036,1,Master,3,5200.0,55,14,8,2,100,11,64,1,3.73
IT,Female,52,Analyst,2015-11-07 08:03:05.556036,8,Bachelor,4,5600.0,31,36,28,8,75,11,87,1,2.98
IT,Male,45,Specialist,2020-02-21 08:03:05.556036,4,Master,2,5400.0,36,48,20,4,100,5,14,0,3.68
IT,Female,29,Manager,2015-08-04 08:03:05.556036,9,Bachelor,1,6600.0,33,17,8,14,100,19,17,2,3.79
IT,Male,47,Technician,2015-09-17 08:03:05.556036,8,High School,1,3850.0,34,30,19,9,100,5,52,2,3.16
IT,Female,50,Consultant,2020-12-11 08:03:05.556036,3,Bachelor,4,7700.0,45,38,24,14,0,4,76,0,4.92
IT,Female,43,Specialist,2016-11-26 08:03:05.556036,7,High School,2,5400.0,51,12,2,7,0,17,75,2,3.18
IT,Female,41,Developer,2019-09-17 08:03:05.556036,4,Master,5,7500.0,33,28,26,10,0,5,80,1,1.56
IT,Female,35,Manager,2018-08-20 08:03:05.556036,6,Bachelor,4,8400.0,53,32,10,1,50,18,73,1,2.62
IT,Male,26,Developer,2018-08-18 08:03:05.556036,6,Master,2,6000.0,49,2,21,14,0,5,91,2,3.52
IT,Male,30,Specialist,2019-07-12 08:03:05.556036,5,Bachelor,4,6300.0,31,48,29,4,25,5,97,0,1.3
IT,Male,31,Manager,2015-08-12 08:03:05.556036,9,High School,1,6600.0,55,30,14,8,50,18,11,2,2.63
IT,Male,22,Specialist,2021-01-02 08:03:05.556036,3,High School,4,6300.0,45,19,6,8,0,5,85,2,1.16
IT,Male,41,Developer,2017-01-20 08:03:05.556036,7,Bachelor,2,6000.0,48,13,14,7,0,9,9,1,1.67
IT,Male,47,Specialist,2015-11-09 08:03:05.556036,8,Master,2,5400.0,45,17,20,11,100,12,85,1,4.45
IT,Female,59,Analyst,2024-05-24 08:03:05.556036,0,High School,1,4400.0,44,46,2,8,100,7,73,1,4.11
IT,Female,30,Specialist,2022-07-12 08:03:05.556036,2,High School,1,4950.0,38,36,3,12,75,2,63,2,1.8
IT,Other,40,Engineer,2014-10-25 08:03:05.556036,9,Bachelor,5,9000.0,31,42,10,13,50,15,69,1,4.08
IT,Male,33,Manager,2020-05-30 08:03:05.556036,4,PhD,3,7800.0,40,39,7,5,100,7,74,2,4.21
IT,Female,23,Specialist,2018-01-07 08:03:05.556036,6,Bachelor,5,6750.0,59,6,2,5,100,12,15,2,3.64
IT,Male,22,Consultant,2016-08-02 08:03:05.556036,8,Bachelor,1,6050.0,48,7,22,14,75,1,76,0,1.34
IT,Male,36,Developer,2017-03-14 08:03:05.556036,7,PhD,1,5500.0,52,45,12,5,75,6,78,2,2.5
IT,Male,31,Engineer,2024-04-01 08:03:05.556036,0,High School,3,7800.0,52,41,28,4,25,1,16,2,1.64
IT,Female,23,Manager,2017-11-12 08:03:05.556036,6,Bachelor,5,9000.0,55,15,20,4,100,4,69,2,1.88
IT,Male,34,Consultant,2019-05-29 08:03:05.556036,5,High School,4,7700.0,47,5,20,10,50,13,6,0,3.82
IT,Female,32,Specialist,2015-04-01 08:03:05.556036,9,Bachelor,4,6300.0,31,49,12,6,0,5,56,1,4.59
IT,Female,29,Specialist,2024-01-12 08:03:05.556036,0,Master,5,6750.0,34,5,24,7,25,1,50,0,4.01
IT,Male,39,Consultant,2017-02-16 08:03:05.556036,7,Bachelor,2,6600.0,30,20,15,5,50,15,86,1,2.04
IT,Male,41,Manager,2018-04-29 08:03:05.556036,6,Bachelor,5,9000.0,42,0,15,7,25,12,42,2,1.95
IT,Female,42,Analyst,2020-08-05 08:03:05.556036,4,Master,2,4800.0,51,15,15,10,100,3,61,2,4.93
IT,Male,39,Engineer,2017-10-23 08:03:05.556036,6,Master,3,7800.0,53,34,21,9,0,5,25,2,2.5
IT,Male,46,Engineer,2022-05-28 08:03:05.556036,2,Bachelor,2,7200.0,49,29,26,10,0,16,48,1,4.62
IT,Female,44,Consultant,2021-08-14 08:03:05.556036,3,Master,5,8250.0,48,7,0,13,0,12,75,2,4.53
IT,Male,56,Specialist,2020-11-21 08:03:05.556036,3,Master,5,6750.0,58,20,15,3,0,10,76,0,4.5
IT,Female,49,Consultant,2018-09-29 08:03:05.556036,5,Bachelor,1,6050.0,60,47,23,11,0,13,21,0,2.01
IT,Male,23,Specialist,2018-02-08 08:03:05.556036,6,Bachelor,5,6750.0,40,37,21,9,75,2,30,2,3.54
IT,Female,46,Consultant,2021-05-27 08:03:05.556036,3,Bachelor,5,8250.0,51,4,6,0,50,14,98,0,2.8
IT,Female,46,Consultant,2018-11-17 08:03:05.556036,5,Bachelor,2,6600.0,55,20,6,2,75,8,94,1,4.74
IT,Male,46,Analyst,2014-11-10 08:03:05.556036,9,Bachelor,1,4400.0,46,4,9,1,25,2,44,0,4.66
IT,Female,25,Engineer,2015-06-28 08:03:05.556036,9,Bachelor,3,7800.0,47,19,15,4,50,7,69,1,2.34
IT,Female,53,Manager,2023-04-28 08:03:05.556036,1,Bachelor,3,7800.0,42,1,10,4,100,2,70,1,3.18
IT,Female,37,Engineer,2018-07-09 08:03:05.556036,6,High School,4,8400.0,43,17,9,11,0,2,78,0,3.82
IT,Female,60,Analyst,2020-06-23 08:03:05.556036,4,Master,3,5200.0,57,9,21,13,0,1,45,1,2.39
IT,Female,37,Specialist,2017-05-15 08:03:05.556036,7,High School,2,5400.0,50,47,25,7,25,2,29,1,4.09
IT,Male,53,Engineer,2019-03-18 08:03:05.556036,5,High School,5,9000.0,57,21,12,6,100,17,97,0,3.66
IT,Female,29,Engineer,2023-07-11 08:03:05.556036,1,High School,4,8400.0,60,42,10,5,50,16,17,1,2.0
IT,Female,44,Technician,2017-02-17 08:03:05.556036,7,High School,3,4550.0,35,37,27,14,25,8,34,2,3.84
IT,Male,32,Analyst,2021-08-11 08:03:05.556036,3,High School,2,4800.0,36,36,21,10,50,1,47,0,1.59
IT,Female,55,Specialist,2015-05-01 08:03:05.556036,9,Bachelor,2,5400.0,38,46,10,3,75,7,7,1,2.41
IT,Female,48,Manager,2016-01-05 08:03:05.556036,8,Bachelor,5,9000.0,43,4,15,11,50,5,86,1,1.68
IT,Female,24,Engineer,2024-01-27 08:03:05.556036,0,Bachelor,5,9000.0,42,42,26,3,0,1,93,1,3.73
IT,Female,24,Manager,2015-07-29 08:03:05.556036,9,Bachelor,2,7200.0,40,8,22,14,25,5,48,2,3.61
IT,Female,24,Specialist,2018-11-17 08:03:05.556036,5,Bachelor,5,6750.0,44,48,25,2,50,4,92,0,2.6
IT,Male,42,Manager,2016-04-06 08:03:05.556036,8,High School,5,9000.0,32,15,21,7,75,9,90,2,1.83
IT,Male,43,Developer,2019-09-14 08:03:05.556036,4,Master,5,7500.0,58,43,5,14,25,9,59,0,2.81
IT,Male,41,Manager,2018-01-10 08:03:05.556036,6,High School,5,9000.0,58,24,6,11,25,14,46,0,4.42
IT,Female,50,Consultant,2022-11-30 08:03:05.556036,1,PhD,1,6050.0,59,26,21,1,0,14,45,1,1.05
IT,Male,53,Developer,2023-06-14 08:03:05.556036,1,High School,4,7000.0,53,16,1,10,25,7,13,2,4.29
IT,Other,22,Developer,2016-08-30 08:03:05.556036,8,Master,2,6000.0,43,2,6,6,25,15,64,1,2.02
IT,Female,45,Engineer,2023-12-09 08:03:05.556036,0,Master,5,9000.0,57,25,20,10,0,15,59,1,1.73
IT,Female,31,Analyst,2021-07-07 08:03:05.556036,3,Bachelor,3,5200.0,33,23,1,3,100,11,40,2,4.89
IT,Male,30,Consultant,2014-10-25 08:03:05.556036,9,Bachelor,1,6050.0,49,39,23,2,50,13,1,0,3.29
IT,Female,28,Technician,2023-02-25 08:03:05.556036,1,Bachelor,5,5250.0,55,7,17,5,25,2,63,0,1.25
IT,Female,54,Technician,2023-07-15 08:03:05.556036,1,High School,1,3850.0,33,4,28,10,25,10,97,2,4.2
IT,Male,37,Consultant,2016-04-20 08:03:05.556036,8,Bachelor,1,6050.0,39,35,1,12,75,13,68,0,4.46
IT,Female,29,Analyst,2016-09-15 08:03:05.556036,7,Master,4,5600.0,36,29,1,6,25,2,42,0,3.59
IT,Female,42,Consultant,2019-12-05 08:03:05.556036,4,Bachelor,1,6050.0,53,44,15,2,0,12,28,2,2.94
IT,Male,49,Analyst,2024-09-02 08:03:05.556036,0,Bachelor,3,5200.0,50,34,27,3,50,1,40,1,2.15
IT,Female,23,Manager,2022-12-19 08:03:05.556036,1,Bachelor,4,8400.0,59,16,20,1,0,10,53,0,2.65
IT,Female,27,Engineer,2024-06-11 08:03:05.556036,0,Bachelor,2,7200.0,37,2,13,6,25,12,58,0,3.38
IT,Female,51,Developer,2018-06-24 08:03:05.556036,6,Bachelor,4,7000.0,48,48,17,8,50,12,64,0,3.05
IT,Male,55,Consultant,2021-01-18 08:03:05.556036,3,Master,4,7700.0,53,11,27,12,0,13,87,2,4.77
IT,Male,40,Technician,2015-08-19 08:03:05.556036,9,High School,4,4900.0,49,8,24,9,75,13,44,2,3.22
IT,Female,34,Consultant,2018-07-24 08:03:05.556036,6,Bachelor,2,6600.0,33,31,21,2,100,13,37,0,2.71
IT,Female,31,Analyst,2016-09-15 08:03:05.556036,7,High School,3,5200.0,38,17,6,5,0,8,57,0,1.99
IT,Male,26,Analyst,2021-10-24 08:03:05.556036,2,Bachelor,5,6000.0,34,32,16,3,50,19,58,1,2.01
IT,Male,55,Developer,2024-04-19 08:03:05.556036,0,Bachelor,1,5500.0,40,48,18,4,50,5,56,1,4.33
IT,Female,52,Developer,2023-10-13 08:03:05.556036,0,Bachelor,4,7000.0,39,16,18,5,25,18,78,0,4.71
IT,Male,45,Technician,2015-11-18 08:03:05.556036,8,High School,5,5250.0,51,24,13,5,50,2,44,0,4.95
IT,Male,41,Consultant,2014-10-22 08:03:05.556036,9,PhD,2,6600.0,51,3,21,6,75,6,86,2,4.6
IT,Male,35,Consultant,2017-08-08 08:03:05.556036,7,Bachelor,5,8250.0,51,8,23,6,50,6,97,0,1.9
IT,Female,33,Technician,2022-03-01 08:03:05.556036,2,Bachelor,2,4200.0,55,19,7,5,0,13,78,0,3.54
IT,Female,47,Consultant,2015-07-26 08:03:05.556036,9,High School,5,8250.0,53,9,3,6,100,17,84,2,3.32
IT,Female,25,Developer,2022-12-31 08:03:05.556036,1,Bachelor,1,5500.0,30,16,20,1,100,6,33,0,3.73
IT,Female,56,Manager,2017-01-20 08:03:05.556036,7,Bachelor,5,9000.0,31,15,8,7,100,8,22,1,3.83
IT,Female,49,Developer,2021-11-02 08:03:05.556036,2,Bachelor,5,7500.0,34,11,8,5,50,11,27,0,4.19
IT,Male,60,Specialist,2022-10-13 08:03:05.556036,1,Bachelor,5,6750.0,36,17,28,2,100,14,71,1,1.49
IT,Male,54,Consultant,2024-03-07 08:03:05.556036,0,Master,4,7700.0,43,25,26,8,75,11,27,1,1.65
IT,Female,55,Engineer,2015-07-19 08:03:05.556036,9,Bachelor,2,7200.0,46,2,13,3,75,3,45,1,3.52
IT,Female,39,Developer,2017-06-17 08:03:05.556036,7,Bachelor,1,5500.0,34,35,7,6,100,13,56,0,4.84
IT,Female,43,Analyst,2014-12-23 08:03:05.556036,9,PhD,5,6000.0,55,11,22,11,25,5,23,1,2.99
IT,Male,52,Engineer,2022-08-23 08:03:05.556036,2,Bachelor,4,8400.0,43,4,20,2,50,13,93,2,2.52
IT,Male,48,Engineer,2022-05-16 08:03:05.556036,2,Master,4,8400.0,44,8,23,8,100,7,75,2,1.6
IT,Female,38,Engineer,2018-05-23 08:03:05.556036,6,High School,5,9000.0,42,44,19,11,100,8,76,0,4.5
IT,Male,43,Manager,2017-02-27 08:03:05.556036,7,Bachelor,1,6600.0,56,31,4,4,100,9,77,0,4.81
IT,Male,25,Specialist,2022-02-02 08:03:05.556036,2,Bachelor,4,6300.0,52,9,9,13,75,2,41,2,1.29
IT,Female,27,Specialist,2015-07-25 08:03:05.556036,9,High School,5,6750.0,52,37,3,2,75,12,11,0,1.46
IT,Male,48,Engineer,2015-09-27 08:03:05.556036,8,High School,4,8400.0,47,9,18,5,100,9,93,1,3.33
IT,Female,55,Analyst,2014-10-26 08:03:05.556036,9,Master,3,5200.0,36,34,13,12,50,18,98,0,2.83
IT,Male,22,Analyst,2021-06-22 08:03:05.556036,3,Bachelor,3,5200.0,37,13,18,13,75,10,22,1,3.28
IT,Male,34,Consultant,2017-12-09 08:03:05.556036,6,Bachelor,1,6050.0,55,7,4,7,0,9,19,2,4.28
IT,Male,40,Consultant,2022-11-10 08:03:05.556036,1,Bachelor,1,6050.0,55,4,15,4,25,13,73,2,2.87
IT,Male,54,Specialist,2020-07-30 08:03:05.556036,4,High School,1,4950.0,34,10,29,3,100,12,30,2,3.22
IT,Other,30,Manager,2017-09-09 08:03:05.556036,6,Master,2,7200.0,57,10,1,8,75,19,25,0,4.42
IT,Male,54,Technician,2014-09-15 08:03:05.556036,9,High School,3,4550.0,34,7,1,6,25,17,37,1,3.02
IT,Male,22,Specialist,2024-05-03 08:03:05.556036,0,Bachelor,4,6300.0,34,7,10,13,0,8,70,1,4.51
IT,Other,28,Consultant,2020-12-29 08:03:05.556036,3,Bachelor,5,8250.0,52,23,18,1,0,19,51,2,2.16
IT,Male,26,Consultant,2019-12-14 08:03:05.556036,4,High School,2,6600.0,57,6,15,10,25,1,76,2,4.77
IT,Male,37,Specialist,2022-06-01 08:03:05.556036,2,Bachelor,3,5850.0,60,33,24,2,100,4,17,2,4.78
IT,Female,40,Manager,2015-10-12 08:03:05.556036,8,PhD,4,8400.0,32,26,5,10,100,18,32,1,4.62
IT,Male,57,Developer,2022-02-01 08:03:05.556036,2,Master,2,6000.0,40,25,11,3,50,15,29,0,2.91
IT,Male,25,Manager,2024-07-05 08:03:05.556036,0,Master,2,7200.0,46,12,14,7,0,13,38,0,2.0
IT,Male,36,Developer,2022-07-18 08:03:05.556036,2,Bachelor,1,5500.0,43,23,4,8,0,6,99,0,1.88
IT,Male,57,Analyst,2023-05-31 08:03:05.556036,1,Bachelor,5,6000.0,32,0,3,3,50,18,44,0,4.01
IT,Male,43,Analyst,2015-01-18 08:03:05.556036,9,Master,5,6000.0,46,3,21,8,50,3,84,1,4.44
IT,Male,50,Engineer,2022-12-01 08:03:05.556036,1,High School,3,7800.0,52,30,11,8,50,15,85,2,4.25
IT,Female,47,Engineer,2022-09-15 08:03:05.556036,1,Master,1,6600.0,32,38,9,9,100,12,31,2,3.3
IT,Female,28,Analyst,2019-08-14 08:03:05.556036,5,Master,1,4400.0,43,27,21,11,50,1,29,0,4.37
IT,Male,43,Engineer,2018-01-22 08:03:05.556036,6,High School,3,7800.0,35,14,14,6,75,11,3,1,2.78
IT,Female,26,Analyst,2016-06-04 08:03:05.556036,8,High School,4,5600.0,52,1,7,6,50,11,21,1,3.29
IT,Female,58,Manager,2020-09-14 08:03:05.556036,3,Bachelor,2,7200.0,46,49,17,8,50,16,79,0,3.79
IT,Male,31,Manager,2022-01-19 08:03:05.556036,2,PhD,5,9000.0,50,32,14,11,100,7,17,1,3.58
IT,Male,39,Analyst,2018-05-28 08:03:05.556036,6,Bachelor,1,4400.0,50,30,29,2,25,17,13,1,4.2
IT,Male,34,Specialist,2022-01-17 08:03:05.556036,2,Bachelor,1,4950.0,51,19,1,14,25,12,40,0,2.88
IT,Female,36,Developer,2014-12-23 08:03:05.556036,9,Master,1,5500.0,41,1,22,12,75,7,29,1,2.6
IT,Male,41,Engineer,2014-11-22 08:03:05.556036,9,Bachelor,3,7800.0,60,18,15,2,75,10,73,2,2.49
IT,Female,40,Manager,2015-10-29 08:03:05.556036,8,High School,1,6600.0,56,40,1,3,75,3,8,1,3.75
IT,Female,53,Consultant,2015-03-02 08:03:05.556036,9,Bachelor,2,6600.0,40,22,14,0,25,2,88,0,3.96
IT,Male,50,Specialist,2014-11-18 08:03:05.556036,9,High School,3,5850.0,59,37,0,6,0,17,10,1,1.95
IT,Female,50,Engineer,2019-01-19 08:03:05.556036,5,Bachelor,1,6600.0,36,12,11,10,100,19,73,0,1.35
IT,Male,38,Analyst,2022-01-01 08:03:05.556036,2,High School,1,4400.0,46,9,26,0,25,2,3,2,3.04
IT,Female,28,Developer,2019-12-21 08:03:05.556036,4,High School,3,6500.0,57,14,9,10,0,10,63,1,4.49
