Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score
Customer Support,Male,54,Consultant,2016-08-31 08:03:05.556036,8,Bachelor,2,6600.0,56,6,13,7,75,1,49,2,3.92
Customer Support,Male,36,Engineer,2023-05-01 08:03:05.556036,1,Bachelor,3,7800.0,55,10,23,0,100,7,45,2,4.79
Customer Support,Female,30,Analyst,2023-02-18 08:03:05.556036,1,PhD,1,4400.0,34,36,1,0,75,9,76,0,4.39
Customer Support,Female,23,Developer,2018-08-13 08:03:05.556036,6,Master,5,7500.0,55,36,17,9,75,10,62,1,3.37
Customer Support,Male,34,Engineer,2021-04-07 08:03:05.556036,3,High School,3,7800.0,54,26,29,9,100,6,57,0,2.21
Customer Support,Male,47,Consultant,2019-06-02 08:03:05.556036,5,Master,1,6050.0,35,0,26,12,50,9,90,0,4.23
Customer Support,Male,35,Engineer,2016-12-12 08:03:05.556036,7,High School,1,6600.0,48,4,0,3,100,16,26,1,4.64
Customer Support,Female,27,Analyst,2020-09-25 08:03:05.556036,3,Bachelor,3,5200.0,52,20,1,6,0,17,86,0,3.92
Customer Support,Male,46,Technician,2020-07-16 08:03:05.556036,4,Bachelor,5,5250.0,50,18,15,9,0,5,11,1,4.78
Customer Support,Male,50,Specialist,2017-10-10 08:03:05.556036,6,Bachelor,5,6750.0,47,49,12,1,0,3,27,1,2.69
Customer Support,Female,27,Specialist,2017-03-28 08:03:05.556036,7,PhD,1,4950.0,57,19,3,7,25,3,0,0,4.99
Customer Support,Female,44,Specialist,2019-01-17 08:03:05.556036,5,Bachelor,1,4950.0,41,14,10,5,75,9,87,2,2.49
Customer Support,Male,42,Specialist,2016-12-25 08:03:05.556036,7,Master,1,4950.0,43,23,23,13,0,11,32,2,3.49
Customer Support,Female,39,Developer,2015-07-26 08:03:05.556036,9,High School,1,5500.0,58,4,20,11,25,3,97,1,2.44
Customer Support,Female,27,Consultant,2018-03-22 08:03:05.556036,6,High School,5,8250.0,44,2,7,1,25,2,66,1,4.95
Customer Support,Male,22,Developer,2016-12-24 08:03:05.556036,7,Bachelor,1,5500.0,54,12,29,2,50,3,55,0,1.05
Customer Support,Other,33,Technician,2021-12-29 08:03:05.556036,2,Bachelor,5,5250.0,44,36,19,10,0,1,97,2,2.04
Customer Support,Female,42,Engineer,2015-10-07 08:03:05.556036,8,Master,5,9000.0,56,13,10,7,100,19,86,2,1.72
Customer Support,Female,48,Engineer,2017-06-24 08:03:05.556036,7,Bachelor,4,8400.0,41,12,6,2,50,8,19,1,3.85
Customer Support,Female,40,Consultant,2024-02-21 08:03:05.556036,0,High School,1,6050.0,51,32,9,10,25,6,45,0,3.04
Customer Support,Male,28,Engineer,2017-03-18 08:03:05.556036,7,Master,4,8400.0,59,37,11,5,25,5,40,1,2.64
Customer Support,Female,47,Specialist,2020-04-19 08:03:05.556036,4,PhD,2,5400.0,32,24,7,11,0,11,53,1,4.9
Customer Support,Male,36,Specialist,2020-01-10 08:03:05.556036,4,PhD,1,4950.0,58,4,18,7,75,3,59,2,2.15
Customer Support,Female,47,Specialist,2023-10-19 08:03:05.556036,0,Bachelor,4,6300.0,48,12,28,1,50,4,27,1,2.34
Customer Support,Male,43,Technician,2023-11-29 08:03:05.556036,0,Bachelor,5,5250.0,59,12,1,5,50,9,20,1,3.86
Customer Support,Male,36,Manager,2022-04-07 08:03:05.556036,2,Bachelor,3,7800.0,42,21,20,14,0,11,7,2,4.68
Customer Support,Male,57,Technician,2018-10-20 08:03:05.556036,5,High School,2,4200.0,51,8,18,8,0,16,98,0,4.27
Customer Support,Other,36,Manager,2019-11-14 08:03:05.556036,4,Master,5,9000.0,39,5,22,5,25,17,45,2,2.44
Customer Support,Female,52,Analyst,2015-09-29 08:03:05.556036,8,High School,1,4400.0,53,38,23,10,25,6,28,1,2.61
Customer Support,Female,30,Engineer,2018-12-05 08:03:05.556036,5,Bachelor,3,7800.0,44,7,3,3,75,15,87,0,4.82
Customer Support,Female,45,Developer,2016-06-02 08:03:05.556036,8,High School,4,7000.0,52,12,25,11,25,5,97,1,2.21
Customer Support,Female,45,Analyst,2016-12-20 08:03:05.556036,7,Master,3,5200.0,54,16,22,0,100,17,17,2,2.57
Customer Support,Male,60,Engineer,2021-09-09 08:03:05.556036,2,Bachelor,5,9000.0,40,1,27,5,100,19,7,1,2.66
Customer Support,Female,51,Specialist,2024-03-21 08:03:05.556036,0,Bachelor,2,5400.0,40,5,14,9,75,13,90,1,1.68
Customer Support,Female,46,Manager,2023-02-02 08:03:05.556036,1,Bachelor,1,6600.0,47,12,23,14,0,18,37,2,2.4
Customer Support,Female,26,Technician,2018-07-06 08:03:05.556036,6,High School,5,5250.0,50,5,12,10,100,18,75,1,4.14
Customer Support,Female,37,Developer,2022-06-02 08:03:05.556036,2,Bachelor,1,5500.0,41,11,23,4,25,11,84,1,4.54
Customer Support,Female,46,Analyst,2015-03-24 08:03:05.556036,9,Master,1,4400.0,41,49,24,5,25,15,8,2,3.96
Customer Support,Male,22,Technician,2019-11-29 08:03:05.556036,4,Master,5,5250.0,50,39,19,0,0,2,19,0,3.6
Customer Support,Male,30,Consultant,2015-03-20 08:03:05.556036,9,High School,4,7700.0,47,2,1,5,75,5,54,2,1.83
Customer Support,Female,55,Engineer,2020-05-07 08:03:05.556036,4,Bachelor,4,8400.0,46,41,4,7,100,11,23,2,4.84
Customer Support,Male,43,Consultant,2024-01-07 08:03:05.556036,0,High School,3,7150.0,34,23,3,2,0,9,63,2,4.08
Customer Support,Female,37,Technician,2018-02-17 08:03:05.556036,6,High School,5,5250.0,36,25,20,13,75,14,87,0,2.19
Customer Support,Male,46,Specialist,2016-09-19 08:03:05.556036,7,High School,2,5400.0,59,6,22,14,100,10,22,0,4.33
Customer Support,Female,42,Technician,2015-12-03 08:03:05.556036,8,Bachelor,4,4900.0,31,26,13,10,0,2,95,2,2.1
Customer Support,Male,40,Analyst,2023-06-10 08:03:05.556036,1,High School,4,5600.0,57,48,28,2,50,9,56,2,2.53
Customer Support,Female,43,Analyst,2023-01-28 08:03:05.556036,1,Bachelor,4,5600.0,39,48,25,5,25,7,4,2,1.04
Customer Support,Male,29,Specialist,2016-04-13 08:03:05.556036,8,PhD,4,6300.0,31,13,27,2,100,11,10,0,1.52
Customer Support,Male,55,Engineer,2023-12-23 08:03:05.556036,0,Bachelor,5,9000.0,48,21,27,6,75,1,63,0,1.8
Customer Support,Male,31,Engineer,2020-01-20 08:03:05.556036,4,Bachelor,5,9000.0,40,25,11,13,100,5,75,1,2.44
Customer Support,Female,37,Consultant,2021-04-07 08:03:05.556036,3,Bachelor,2,6600.0,32,11,11,6,25,17,71,1,1.01
Customer Support,Male,27,Consultant,2016-08-09 08:03:05.556036,8,High School,2,6600.0,46,44,3,2,0,8,31,0,3.34
Customer Support,Male,50,Consultant,2023-12-10 08:03:05.556036,0,Bachelor,5,8250.0,34,44,22,3,75,11,19,2,2.19
Customer Support,Male,44,Technician,2017-06-06 08:03:05.556036,7,Bachelor,5,5250.0,51,12,13,0,25,7,51,2,3.04
Customer Support,Male,45,Technician,2015-10-21 08:03:05.556036,8,Master,1,3850.0,35,5,11,6,25,8,62,2,1.61
Customer Support,Other,39,Engineer,2017-08-20 08:03:05.556036,7,Bachelor,3,7800.0,45,35,6,1,0,19,56,2,1.72
Customer Support,Female,27,Technician,2017-08-18 08:03:05.556036,7,Bachelor,1,3850.0,31,46,25,6,100,6,44,2,4.02
Customer Support,Female,48,Analyst,2020-04-13 08:03:05.556036,4,Bachelor,1,4400.0,35,11,11,14,25,8,50,1,2.55
Customer Support,Male,52,Technician,2019-04-15 08:03:05.556036,5,Bachelor,4,4900.0,34,25,12,11,75,19,54,0,1.46
Customer Support,Female,44,Manager,2020-07-11 08:03:05.556036,4,High School,1,6600.0,39,44,10,8,25,6,7,1,3.99
Customer Support,Female,29,Manager,2017-02-07 08:03:05.556036,7,Bachelor,5,9000.0,60,46,0,3,75,2,7,2,2.17
Customer Support,Female,54,Specialist,2016-02-09 08:03:05.556036,8,Bachelor,4,6300.0,34,18,12,10,50,14,61,1,4.04
Customer Support,Female,59,Technician,2020-12-29 08:03:05.556036,3,High School,5,5250.0,56,43,5,9,50,17,40,1,4.85
Customer Support,Male,33,Technician,2021-01-10 08:03:05.556036,3,High School,4,4900.0,39,0,8,12,0,6,56,0,1.61
Customer Support,Female,57,Analyst,2016-07-08 08:03:05.556036,8,Bachelor,1,4400.0,46,18,12,3,50,15,30,2,3.27
Customer Support,Male,48,Developer,2014-11-03 08:03:05.556036,9,Bachelor,4,7000.0,34,21,21,9,100,3,77,2,1.16
Customer Support,Female,46,Consultant,2018-08-23 08:03:05.556036,6,Bachelor,3,7150.0,52,28,26,5,75,10,56,0,2.21
Customer Support,Male,39,Consultant,2022-07-10 08:03:05.556036,2,Master,1,6050.0,35,45,16,10,0,1,5,1,4.82
Customer Support,Female,52,Analyst,2017-06-10 08:03:05.556036,7,Bachelor,5,6000.0,53,48,19,14,75,4,35,2,2.5
Customer Support,Female,40,Specialist,2020-11-17 08:03:05.556036,3,Bachelor,1,4950.0,37,2,9,14,75,18,67,2,3.55
Customer Support,Male,30,Developer,2015-12-31 08:03:05.556036,8,Bachelor,1,5500.0,55,48,1,11,50,16,67,0,2.07
Customer Support,Male,23,Technician,2014-10-22 08:03:05.556036,9,Bachelor,3,4550.0,30,8,27,12,75,16,40,2,4.49
Customer Support,Female,41,Engineer,2016-11-22 08:03:05.556036,7,Bachelor,1,6600.0,35,35,19,1,100,13,50,0,1.34
Customer Support,Male,30,Engineer,2015-10-19 08:03:05.556036,8,Bachelor,2,7200.0,44,49,2,14,75,15,83,0,2.59
Customer Support,Female,41,Technician,2018-10-08 08:03:05.556036,5,Bachelor,2,4200.0,49,32,5,11,75,5,13,0,1.58
Customer Support,Female,43,Specialist,2020-08-19 08:03:05.556036,4,Bachelor,5,6750.0,54,36,19,13,0,13,97,0,1.61
Customer Support,Male,42,Technician,2017-03-14 08:03:05.556036,7,Master,2,4200.0,33,9,8,4,75,11,91,1,3.65
Customer Support,Female,26,Manager,2021-01-10 08:03:05.556036,3,High School,5,9000.0,42,45,14,5,50,18,31,0,2.3
Customer Support,Female,53,Developer,2021-03-12 08:03:05.556036,3,High School,5,7500.0,36,49,2,8,75,12,59,1,2.78
Customer Support,Female,48,Developer,2022-12-06 08:03:05.556036,1,Bachelor,2,6000.0,55,13,21,1,0,4,92,0,3.54
Customer Support,Other,43,Manager,2020-11-28 08:03:05.556036,3,High School,3,7800.0,54,18,18,2,25,12,25,1,4.02
Customer Support,Female,35,Analyst,2021-03-28 08:03:05.556036,3,High School,4,5600.0,52,6,2,10,100,13,99,2,3.77
Customer Support,Male,36,Consultant,2019-09-19 08:03:05.556036,4,Bachelor,2,6600.0,46,20,22,6,50,3,18,1,4.04
Customer Support,Male,39,Technician,2023-05-26 08:03:05.556036,1,Bachelor,5,5250.0,57,41,18,4,25,1,71,0,2.87
Customer Support,Female,59,Analyst,2023-11-13 08:03:05.556036,0,Master,5,6000.0,47,48,10,6,50,14,35,0,3.66
Customer Support,Female,24,Developer,2018-11-23 08:03:05.556036,5,Master,3,6500.0,34,31,26,4,100,6,62,0,4.34
Customer Support,Female,31,Consultant,2019-12-13 08:03:05.556036,4,Bachelor,2,6600.0,32,26,4,11,0,16,32,1,1.92
Customer Support,Female,45,Developer,2016-12-05 08:03:05.556036,7,Bachelor,3,6500.0,45,27,14,7,50,5,28,2,4.23
Customer Support,Female,59,Technician,2022-06-29 08:03:05.556036,2,High School,3,4550.0,35,17,5,3,75,18,16,1,4.34
Customer Support,Male,43,Manager,2023-01-31 08:03:05.556036,1,High School,5,9000.0,48,40,17,13,25,7,67,0,2.44
Customer Support,Female,52,Analyst,2022-12-27 08:03:05.556036,1,High School,4,5600.0,51,29,14,1,100,17,69,0,4.13
Customer Support,Male,54,Consultant,2016-04-04 08:03:05.556036,8,Bachelor,1,6050.0,37,22,27,6,100,11,6,2,3.65
Customer Support,Female,52,Consultant,2017-04-01 08:03:05.556036,7,Master,5,8250.0,36,15,14,11,50,18,15,2,1.26
Customer Support,Female,44,Analyst,2021-05-31 08:03:05.556036,3,Bachelor,2,4800.0,46,39,18,0,0,2,24,1,3.44
Customer Support,Male,38,Consultant,2019-06-15 08:03:05.556036,5,Bachelor,5,8250.0,56,9,28,14,75,16,6,1,1.86
Customer Support,Male,30,Specialist,2021-10-10 08:03:05.556036,2,Bachelor,4,6300.0,55,1,19,9,50,4,4,2,1.78
Customer Support,Female,24,Engineer,2022-03-13 08:03:05.556036,2,Master,2,7200.0,39,12,25,0,50,14,14,1,1.44
Customer Support,Male,27,Analyst,2024-05-23 08:03:05.556036,0,Bachelor,1,4400.0,53,7,21,9,100,13,76,1,4.91
Customer Support,Male,46,Manager,2019-02-16 08:03:05.556036,5,High School,4,8400.0,46,32,11,5,50,1,57,0,2.49
Customer Support,Other,34,Specialist,2018-07-01 08:03:05.556036,6,PhD,5,6750.0,42,34,14,8,100,13,27,0,2.44
Customer Support,Other,26,Consultant,2018-10-14 08:03:05.556036,5,Bachelor,2,6600.0,50,32,21,4,50,4,34,2,3.46
Customer Support,Male,31,Engineer,2017-09-08 08:03:05.556036,6,High School,1,6600.0,45,13,4,6,25,18,2,0,2.4
Customer Support,Female,23,Developer,2020-11-01 08:03:05.556036,3,Bachelor,3,6500.0,40,9,2,14,100,13,17,0,1.95
Customer Support,Male,60,Engineer,2019-08-26 08:03:05.556036,5,Bachelor,1,6600.0,56,14,8,9,50,13,49,0,4.04
Customer Support,Male,47,Specialist,2023-10-31 08:03:05.556036,0,PhD,3,5850.0,33,22,5,13,25,15,37,1,3.92
Customer Support,Other,24,Developer,2022-08-01 08:03:05.556036,2,Master,2,6000.0,53,19,4,2,75,7,76,1,1.68
Customer Support,Female,29,Developer,2019-04-04 08:03:05.556036,5,High School,1,5500.0,46,29,2,1,0,1,8,2,1.11
Customer Support,Male,28,Manager,2023-05-17 08:03:05.556036,1,Bachelor,4,8400.0,37,2,8,6,75,10,23,0,1.58
Customer Support,Female,31,Manager,2018-05-10 08:03:05.556036,6,Bachelor,4,8400.0,32,30,2,3,25,19,7,1,2.46
Customer Support,Male,40,Manager,2018-03-25 08:03:05.556036,6,Master,1,6600.0,35,18,23,3,0,16,48,0,3.61
Customer Support,Female,56,Specialist,2020-03-23 08:03:05.556036,4,High School,2,5400.0,50,31,14,8,75,2,77,0,1.13
Customer Support,Female,49,Analyst,2022-01-08 08:03:05.556036,2,High School,5,6000.0,46,49,17,7,0,13,40,2,4.3
Customer Support,Female,44,Developer,2023-04-03 08:03:05.556036,1,Bachelor,5,7500.0,36,8,10,1,25,19,65,1,4.58
Customer Support,Male,27,Developer,2023-05-14 08:03:05.556036,1,High School,5,7500.0,54,33,13,8,100,8,59,2,4.54
Customer Support,Male,28,Engineer,2017-07-02 08:03:05.556036,7,Bachelor,5,9000.0,32,33,9,2,25,11,19,1,4.28
Customer Support,Male,53,Developer,2018-03-27 08:03:05.556036,6,Bachelor,2,6000.0,39,28,11,1,75,2,79,1,2.53
Customer Support,Female,44,Specialist,2022-06-19 08:03:05.556036,2,Bachelor,4,6300.0,42,6,11,0,75,7,26,2,1.95
Customer Support,Female,26,Developer,2021-09-01 08:03:05.556036,3,High School,2,6000.0,42,24,15,13,25,8,67,1,3.48
Customer Support,Female,56,Specialist,2015-12-03 08:03:05.556036,8,Bachelor,1,4950.0,54,22,6,0,75,1,58,1,2.64
Customer Support,Male,45,Analyst,2022-12-26 08:03:05.556036,1,Bachelor,1,4400.0,35,18,13,12,75,13,40,0,3.33
Customer Support,Male,29,Technician,2021-03-06 08:03:05.556036,3,Bachelor,1,3850.0,52,10,10,1,50,8,98,1,2.46
Customer Support,Female,44,Engineer,2022-10-12 08:03:05.556036,1,Bachelor,5,9000.0,38,9,14,0,0,6,56,2,3.37
Customer Support,Female,54,Developer,2020-08-30 08:03:05.556036,4,Master,3,6500.0,31,18,14,4,25,13,81,0,2.45
Customer Support,Male,52,Technician,2015-12-21 08:03:05.556036,8,High School,5,5250.0,46,7,27,13,100,2,46,2,3.21
Customer Support,Male,46,Consultant,2014-12-26 08:03:05.556036,9,Master,2,6600.0,35,7,6,14,25,14,70,1,3.94
Customer Support,Male,35,Manager,2021-08-21 08:03:05.556036,3,Bachelor,4,8400.0,55,23,19,12,0,17,3,1,2.94
Customer Support,Male,40,Manager,2017-11-11 08:03:05.556036,6,Bachelor,1,6600.0,33,45,1,10,50,8,54,2,4.54
Customer Support,Female,32,Engineer,2021-02-14 08:03:05.556036,3,High School,5,9000.0,38,17,26,10,25,18,97,2,1.53
Customer Support,Female,37,Specialist,2018-08-30 08:03:05.556036,6,Master,3,5850.0,35,44,7,0,100,1,87,0,2.27
Customer Support,Male,23,Engineer,2021-06-06 08:03:05.556036,3,Bachelor,5,9000.0,34,9,3,1,100,5,13,0,4.79
Customer Support,Female,57,Consultant,2017-08-13 08:03:05.556036,7,Master,2,6600.0,58,46,27,13,25,18,75,1,1.84
Customer Support,Female,35,Engineer,2020-09-14 08:03:05.556036,3,Bachelor,1,6600.0,36,30,4,11,0,4,54,0,1.89
Customer Support,Male,39,Technician,2023-03-27 08:03:05.556036,1,Bachelor,1,3850.0,49,16,5,10,75,18,51,2,3.03
Customer Support,Other,31,Developer,2019-04-26 08:03:05.556036,5,Bachelor,1,5500.0,36,35,2,5,25,9,83,0,1.02
Customer Support,Female,51,Engineer,2017-04-10 08:03:05.556036,7,Bachelor,3,7800.0,56,28,26,2,0,11,7,0,2.8
Customer Support,Female,50,Engineer,2017-06-25 08:03:05.556036,7,High School,1,6600.0,54,33,3,0,25,8,41,0,2.78
Customer Support,Female,39,Consultant,2019-07-17 08:03:05.556036,5,High School,3,7150.0,33,25,16,12,100,6,6,2,2.48
Customer Support,Female,41,Analyst,2017-02-16 08:03:05.556036,7,Master,2,4800.0,38,41,15,5,25,12,74,0,4.69
Customer Support,Male,52,Developer,2020-07-26 08:03:05.556036,4,High School,3,6500.0,59,49,0,8,75,10,25,1,3.65
Customer Support,Female,59,Specialist,2024-05-22 08:03:05.556036,0,Master,1,4950.0,31,23,2,4,25,5,52,1,3.51
Customer Support,Male,45,Technician,2022-01-11 08:03:05.556036,2,High School,5,5250.0,43,8,3,5,50,17,26,1,1.01
Customer Support,Female,27,Engineer,2023-03-23 08:03:05.556036,1,Bachelor,4,8400.0,56,3,2,5,50,19,37,1,2.36
Customer Support,Other,59,Specialist,2021-04-28 08:03:05.556036,3,High School,2,5400.0,54,7,0,10,100,6,44,0,1.93
Customer Support,Other,39,Analyst,2020-07-16 08:03:05.556036,4,Bachelor,1,4400.0,34,41,21,10,75,17,17,1,1.6
Customer Support,Female,38,Developer,2022-07-07 08:03:05.556036,2,Master,2,6000.0,46,9,2,8,50,3,92,2,2.67
Customer Support,Female,59,Developer,2024-08-01 08:03:05.556036,0,Bachelor,3,6500.0,45,28,23,7,100,10,65,0,2.48
Customer Support,Female,40,Manager,2015-09-23 08:03:05.556036,8,Bachelor,5,9000.0,45,14,28,7,100,13,28,1,4.01
Customer Support,Male,43,Specialist,2020-10-18 08:03:05.556036,3,High School,3,5850.0,55,41,10,7,100,6,0,0,4.87
Customer Support,Other,36,Technician,2021-10-29 08:03:05.556036,2,Master,2,4200.0,47,26,10,11,50,12,54,1,1.9
Customer Support,Female,34,Analyst,2021-06-06 08:03:05.556036,3,Bachelor,3,5200.0,51,47,23,12,75,12,5,0,4.45
Customer Support,Female,58,Developer,2023-11-02 08:03:05.556036,0,High School,5,7500.0,41,30,7,7,25,1,22,0,2.93
Customer Support,Male,60,Technician,2019-08-18 08:03:05.556036,5,Bachelor,1,3850.0,57,25,17,1,0,4,94,2,3.7
Customer Support,Female,58,Technician,2018-01-11 08:03:05.556036,6,Master,5,5250.0,49,37,19,4,50,17,25,1,3.89
Customer Support,Female,25,Engineer,2020-03-16 08:03:05.556036,4,Bachelor,3,7800.0,35,17,22,1,0,10,69,1,2.97
Customer Support,Female,30,Analyst,2019-07-16 08:03:05.556036,5,Bachelor,4,5600.0,51,27,9,9,25,3,80,2,2.99
Customer Support,Female,45,Engineer,2020-01-24 08:03:05.556036,4,Bachelor,1,6600.0,50,28,29,0,0,8,4,1,4.22
Customer Support,Male,25,Specialist,2016-05-28 08:03:05.556036,8,Bachelor,2,5400.0,38,21,10,7,50,19,74,1,3.19
Customer Support,Male,58,Engineer,2024-06-05 08:03:05.556036,0,Master,2,7200.0,47,6,22,5,100,11,42,1,1.13
Customer Support,Male,39,Technician,2022-05-30 08:03:05.556036,2,Bachelor,4,4900.0,48,15,13,14,0,6,38,0,2.83
Customer Support,Male,42,Engineer,2019-06-04 08:03:05.556036,5,High School,5,9000.0,32,2,11,3,50,18,85,1,1.59
Customer Support,Male,45,Specialist,2022-01-08 08:03:05.556036,2,Bachelor,2,5400.0,44,21,7,13,25,3,71,0,1.6
Customer Support,Female,44,Analyst,2016-11-21 08:03:05.556036,7,Bachelor,1,4400.0,58,25,28,11,0,12,86,1,4.66
Customer Support,Male,42,Specialist,2021-07-31 08:03:05.556036,3,High School,3,5850.0,56,30,27,3,25,10,46,1,2.61
Customer Support,Male,51,Developer,2021-03-25 08:03:05.556036,3,High School,2,6000.0,41,43,26,4,50,11,36,1,1.15
Customer Support,Male,32,Manager,2019-02-10 08:03:05.556036,5,Bachelor,5,9000.0,40,34,15,14,0,16,58,0,2.81
Customer Support,Male,29,Analyst,2022-07-30 08:03:05.556036,2,Bachelor,2,4800.0,55,24,29,3,100,6,16,2,2.19
Customer Support,Female,24,Technician,2021-06-29 08:03:05.556036,3,High School,4,4900.0,54,36,8,4,0,1,75,1,3.83
Customer Support,Female,37,Technician,2022-12-16 08:03:05.556036,1,Bachelor,4,4900.0,42,41,24,7,100,8,61,0,2.03
Customer Support,Female,44,Specialist,2021-05-12 08:03:05.556036,3,Bachelor,2,5400.0,34,17,18,14,25,4,46,0,1.06
Customer Support,Male,38,Technician,2017-04-10 08:03:05.556036,7,Bachelor,2,4200.0,41,35,8,10,0,14,70,2,3.82
Customer Support,Female,49,Consultant,2022-06-01 08:03:05.556036,2,High School,5,8250.0,54,23,3,10,0,16,38,2,2.75
Customer Support,Male,27,Technician,2023-07-22 08:03:05.556036,1,Bachelor,2,4200.0,44,7,2,7,100,9,26,1,2.58
Customer Support,Female,58,Developer,2016-01-28 08:03:05.556036,8,Bachelor,1,5500.0,53,29,1,7,50,9,29,0,1.42
Customer Support,Male,29,Technician,2023-03-13 08:03:05.556036,1,Bachelor,5,5250.0,60,35,18,7,0,16,93,1,4.3
Customer Support,Female,59,Consultant,2023-01-14 08:03:05.556036,1,High School,1,6050.0,36,22,20,11,75,5,37,2,1.4
